"x","model","probability","SEmax","SEmin"
2.398931175,"mod4",0.844605873973353,0.821328790363839,0.865347609282062
2.398931175,"mod1",0.92257052152538,0.920035793313182,0.925031450188434
2.398931175,"mod3",0.91565960805673,0.903444913430688,0.926454872468048
2.62370957587437,"mod4",0.844717127618002,0.82129599693203,0.865571089457353
2.62370957587437,"mod1",0.922750463512954,0.920148703658117,0.925274335734798
2.62370957587437,"mod3",0.915740274779595,0.903443366998636,0.926598355132364
2.84848797674874,"mod4",0.844828316244799,0.821263198791126,0.865794256249963
2.84848797674874,"mod1",0.922930022258605,0.920261468390081,0.925516497734515
2.84848797674874,"mod3",0.915820871442284,0.903441820544463,0.926741580004504
3.07326637762312,"mod4",0.844939439870788,0.821230395940933,0.866017109908438
3.07326637762312,"mod1",0.923109198416308,0.920374087657857,0.925757937932835
3.07326637762312,"mod3",0.915901398092084,0.903440274068169,0.926884547461322
3.29804477849749,"mod4",0.84505049851304,0.821197588381254,0.866239650681777
3.29804477849749,"mod1",0.923287992639679,0.920486561610185,0.925998658073476
3.29804477849749,"mod3",0.915981854776271,0.903438727569754,0.927027257879458
3.52282317937186,"mod4",0.845161492188653,0.821164776111895,0.866461878819435
3.52282317937186,"mod1",0.923466405581976,0.920598890395764,0.926238659898602
3.52282317937186,"mod3",0.916062241542118,0.903437181049218,0.927169711635338
3.74760158024623,"mod4",0.845272420914751,0.82113195913266,0.866683794571315
3.74760158024623,"mod1",0.923644437896093,0.920711074163253,0.926477945148806
3.74760158024623,"mod3",0.916142558436891,0.90343563450656,0.927311909105176
3.9723799811206,"mod4",0.845383284708484,0.821099137443356,0.866905398187765
3.9723799811206,"mod1",0.923822090234555,0.920823113061266,0.926716515563095
3.9723799811206,"mod3",0.916222805507852,0.90343408794178,0.927453850664968
4.19715838199498,"mod4",0.84549408358703,0.821066311043787,0.86712668991958
4.19715838199498,"mod1",0.923999363249516,0.920935007238376,0.926954372878869
4.19715838199498,"mod3",0.916302982802254,0.903432541354878,0.927595536690493
4.42193678286935,"mod4",0.845604817567593,0.82103347993376,0.867347670017996
4.42193678286935,"mod1",0.924176257592756,0.921046756843115,0.927191518831903
4.42193678286935,"mod3",0.916383090367347,0.903430994745855,0.927736967557312
4.64671518374372,"mod4",0.845715486667403,0.821000644113079,0.867568338734689
4.64671518374372,"mod1",0.924352773915677,0.921158362023969,0.927427955156334
4.64671518374372,"mod3",0.916463128250372,0.903429448114708,0.927878143640766
4.87149358461809,"mod4",0.845826090903718,0.820967803581552,0.867788696321769
4.87149358461809,"mod1",0.924528912869295,0.921269822929382,0.927663683584638
4.87149358461809,"mod3",0.916543096498567,0.903427901461439,0.928019065315974
5.09627198549246,"mod4",0.84593663029382,0.820934958338984,0.868008743031784
5.09627198549246,"mod1",0.924704675104243,0.921381139707756,0.927898705847619
5.09627198549246,"mod3",0.916622995159162,0.903426354786047,0.928159732957833
5.32105038636684,"mod4",0.846047104855019,0.820902108385182,0.868228479117709
5.32105038636684,"mod1",0.924880061270763,0.921492312507446,0.928133023674386
5.32105038636684,"mod3",0.916702824279381,0.903424808088532,0.928300146941016
5.54582878724121,"mod4",0.846157514604652,0.820869253719953,0.868447904832953
5.54582878724121,"mod1",0.925055072018704,0.921603341476765,0.928366638792341
5.54582878724121,"mod3",0.916782583906441,0.903423261368893,0.928440307639969
5.77060718811558,"mod4",0.846267859560079,0.820836394343102,0.868667020431346
5.77060718811558,"mod1",0.925229707997519,0.921714226763978,0.928599552927159
5.77060718811558,"mod3",0.916862274087553,0.903421714627131,0.928580215428916
5.99538558898995,"mod4",0.84637813973869,0.820803530254437,0.868885826167146
5.99538558898995,"mod1",0.925403969856259,0.921824968517309,0.928831767802775
5.99538558898995,"mod3",0.916941894869924,0.903420167863245,0.928719870681848
6.22016398986432,"mod4",0.846488355157898,0.820770661453765,0.86910432229503
6.22016398986432,"mod1",0.925577858243571,0.921935566884934,0.929063285141365
6.22016398986432,"mod3",0.91702144630075,0.903418621077235,0.928859273772531
6.44494239073869,"mod4",0.846598505835145,0.820737787940894,0.869322509070094
6.44494239073869,"mod1",0.925751373807695,0.922046022014985,0.92929410666333
6.44494239073869,"mod3",0.917100928427225,0.9034170742691,0.928998425074499
6.66972079161307,"mod4",0.846708591787897,0.82070490971563,0.869540386747851
6.66972079161307,"mod1",0.92592451719646,0.922156334055545,0.929524234087281
6.66972079161307,"mod3",0.917180341296534,0.903415527438841,0.929137324961053
6.89449919248744,"mod4",0.846818613033646,0.820672026777782,0.869757955584227
6.89449919248744,"mod1",0.92609728905728,0.922266503154653,0.929753669130023
6.89449919248744,"mod3",0.917259684955855,0.903413980586457,0.929275973805264
7.11927759336181,"mod4",0.846928569589911,0.820639139127158,0.869975215835557
7.11927759336181,"mod1",0.926269690037153,0.922376529460302,0.929982413506538
7.11927759336181,"mod3",0.917338959452361,0.903412433711948,0.929414371979966
7.34405599423618,"mod4",0.847038461474236,0.820606246763564,0.870192167758589
7.34405599423618,"mod1",0.926441720782651,0.922486413120436,0.930210468929971
7.34405599423618,"mod3",0.917418164833217,0.903410886815314,0.929552519857761
7.56883439511055,"mod4",0.847148288704192,0.82057334968681,0.870408811610472
7.56883439511055,"mod1",0.926613381939926,0.922596154282952,0.930437837111614
7.56883439511055,"mod3",0.917497301145581,0.903409339896554,0.929690417811011
7.79361279598493,"mod4",0.847258051297374,0.820540447896704,0.870625147648762
7.79361279598493,"mod1",0.926784674154699,0.922705753095701,0.93066451976089
7.79361279598493,"mod3",0.917576368436605,0.903407792955669,0.929828066211843
8.0183911968593,"mod4",0.847367749271404,0.820507541393054,0.870841176131414
8.0183911968593,"mod1",0.92695559807226,0.922815209706482,0.93089051858534
8.0183911968593,"mod3",0.917655366753435,0.903406245992657,0.929965465432144
8.24316959773367,"mod4",0.84747738264393,0.82047463017567,0.871056897316782
8.24316959773367,"mod1",0.927126154337464,0.922924524263051,0.931115835290604
8.24316959773367,"mod3",0.917734296143207,0.90340469900752,0.930102615843559
8.46794799860804,"mod4",0.847586951432624,0.820441714244359,0.871272311463617
8.46794799860804,"mod1",0.927296343594728,0.923033696913111,0.931340471580411
8.46794799860804,"mod3",0.917813156653052,0.903403152000256,0.930239517817494
8.69272639948241,"mod4",0.847696455655186,0.820408793598931,0.871487418831061
8.69272639948241,"mod1",0.927466166488027,0.923142727804319,0.93156442915656
8.69272639948241,"mod3",0.917891948330096,0.903401604970865,0.930376171725111
8.91750480035678,"mod4",0.847805895329339,0.820375868239196,0.871702219678649
8.91750480035678,"mod1",0.927635623660891,0.92325161708428,0.931787709718908
8.91750480035678,"mod3",0.917970671221453,0.903400057919348,0.930512577937329
9.14228320123116,"mod4",0.847915270472833,0.820342938164963,0.871916714266302
9.14228320123116,"mod1",0.927804715756402,0.923360364900551,0.932010314965355
9.14228320123116,"mod3",0.918049325374233,0.903398510845703,0.930648736824822
9.36706160210553,"mod4",0.848024581103443,0.820310003376041,0.872130902854331
9.36706160210553,"mod1",0.92797344341719,0.923468971400638,0.932232246591829
9.36706160210553,"mod3",0.918127910835539,0.903396963749931,0.930784648758016
9.5918400029799,"mod4",0.84813382723897,0.820277063872241,0.872344785703425
9.5918400029799,"mod1",0.928141807285432,0.923577436732,0.932453506292272
9.5918400029799,"mod3",0.918206427652466,0.903395416632032,0.930920314107092
9.81661840385427,"mod4",0.84824300889724,0.820244119653371,0.872558363074659
9.81661840385427,"mod1",0.928309808002845,0.92368576104204,0.932674095758628
9.81661840385427,"mod3",0.918284875872101,0.903393869492004,0.931055733241981
10.0413968047286,"mod4",0.848352126096103,0.820211170719243,0.872771635229482
10.0413968047286,"mod1",0.928477446210686,0.923793944478114,0.932894016680825
10.0413968047286,"mod3",0.918363255541524,0.903392322329849,0.931190906532365
10.266175205603,"mod4",0.848461178853437,0.820178217069667,0.872984602429723
10.266175205603,"mod1",0.928644722549748,0.923901987187527,0.933113270746764
10.266175205603,"mod3",0.918441566707808,0.903390775145565,0.931325834347674
10.4909536064774,"mod4",0.848570167187142,0.820145258704454,0.873197264937582
10.4909536064774,"mod1",0.928811637660356,0.92400988931753,0.933331859642308
10.4909536064774,"mod3",0.918519809418019,0.903389227939153,0.931460517057088
10.7157320073518,"mod4",0.848679091115146,0.820112295623413,0.873409623015631
10.7157320073518,"mod1",0.928978192182365,0.924117651015324,0.933549785051261
10.7157320073518,"mod3",0.918597983719213,0.903387680710612,0.931594955029531
10.9405104082261,"mod4",0.8487879506554,0.820079327826356,0.873621676926809
10.9405104082261,"mod1",0.929144386755156,0.924225272428057,0.933767048655362
10.9405104082261,"mod3",0.918676089658441,0.903386133459942,0.931729148633675
11.1652888091005,"mod4",0.84889674582588,0.820046355313094,0.873833426934423
11.1652888091005,"mod1",0.929310222017634,0.924332753702824,0.933983652134269
11.1652888091005,"mod3",0.918754127282745,0.903384586187143,0.931863098237937
11.3900672099749,"mod4",0.84900547664459,0.820013378083439,0.874044873302144
11.3900672099749,"mod1",0.929475698608222,0.92444009498667,0.934199597165544
11.3900672099749,"mod3",0.91883209663916,0.903383038892215,0.931996804210474
11.6148456108492,"mod4",0.849114143129556,0.819980396137201,0.874256016294003
11.6148456108492,"mod1",0.929640817164864,0.924547296426584,0.934414885424644
11.6148456108492,"mod3",0.918909997774713,0.903381491575157,0.93213026691919
11.8396240117236,"mod4",0.84922274529883,0.819947409474193,0.874466856174389
11.8396240117236,"mod1",0.929805578325015,0.924654358169503,0.934629518584904
11.8396240117236,"mod3",0.918987830736423,0.903379944235969,0.932263486731726
12.064402412598,"mod4",0.849331283170487,0.819914418094225,0.874677393208051
12.064402412598,"mod1",0.929969982725642,0.92476128036231,0.934843498317529
12.064402412598,"mod3",0.919065595571301,0.90337839687465,0.932396464015466
12.2891808134724,"mod4",0.84943975676263,0.819881421997111,0.874887627660087
12.2891808134724,"mod1",0.930134031003221,0.924868063151834,0.935056826291575
12.2891808134724,"mod3",0.919143292326351,0.903376849491202,0.932529199137531
12.5139592143467,"mod4",0.849548166093385,0.819848421182663,0.875097559795951
12.5139592143467,"mod1",0.930297723793733,0.924974706684849,0.935269504173944
12.5139592143467,"mod3",0.919220921048566,0.903375302085623,0.932661692464783
12.7387376152211,"mod4",0.849656511180902,0.819815415650692,0.875307189881443
12.7387376152211,"mod1",0.93046106173266,0.925081211108077,0.935481533629367
12.7387376152211,"mod3",0.919298481784936,0.903373754657913,0.932793944363817
12.9635160160955,"mod4",0.849764792043357,0.819782405401011,0.875516518182711
12.9635160160955,"mod1",0.930624045454985,0.925187576568182,0.935692916320393
12.9635160160955,"mod3",0.919375974582438,0.903372207208072,0.932925955200966
13.1882944169698,"mod4",0.84987300869895,0.819749390433433,0.875725544966248
13.1882944169698,"mod1",0.930786675595186,0.925293803211775,0.935903653907376
13.1882944169698,"mod3",0.919453399488045,0.9033706597361,0.933057725342297
13.4130728178442,"mod4",0.849981161165905,0.819716370747771,0.875934270498888
13.4130728178442,"mod1",0.930948952787237,0.92539989118541,0.936113748048465
13.4130728178442,"mod3",0.919530756548718,0.903369112241996,0.933189255153612
13.6378512187186,"mod4",0.850089249462473,0.819683346343837,0.876142695047805
13.6378512187186,"mod1",0.931110877664599,0.925505840635587,0.93632320039959
13.6378512187186,"mod3",0.919608045811412,0.903367564725761,0.933320545000444
13.862629619593,"mod4",0.850197273606926,0.819650317221446,0.876350818880509
13.862629619593,"mod1",0.931272450860224,0.925611651708748,0.936532012614454
13.862629619593,"mod3",0.919685267323074,0.903366017187393,0.933451595248057
14.0874080204673,"mod4",0.850305233617562,0.819617283380411,0.876558642264847
14.0874080204673,"mod1",0.931433673006548,0.925717324551279,0.936740186344517
14.0874080204673,"mod3",0.919762421130641,0.903364469626893,0.933582406261448
14.3121864213417,"mod4",0.850413129512705,0.819584244820544,0.876766165468996
14.3121864213417,"mod1",0.931594544735489,0.925822859309512,0.936947723238986
14.3121864213417,"mod3",0.919839507281044,0.903362922044261,0.933712978405342
14.5369648222161,"mod4",0.8505209613107,0.819551201541661,0.876973388761464
14.5369648222161,"mod1",0.931755066678445,0.925928256129718,0.937154624944808
14.5369648222161,"mod3",0.919916525821202,0.903361374439496,0.933843312044191
14.7617432230905,"mod4",0.850628729029918,0.819518153543575,0.877180312411087
14.7617432230905,"mod1",0.931915239466289,0.926033515158113,0.93736089310665
14.7617432230905,"mod3",0.919993476798029,0.903359826812599,0.933973407542178
14.9865216239648,"mod4",0.850736432688756,0.8194851008261,0.877386936687025
14.9865216239648,"mod1",0.93207506372937,0.926138636540857,0.937566529366899
14.9865216239648,"mod3",0.920070360258428,0.903358279163568,0.934103265263208
15.2113000248392,"mod4",0.850844072305631,0.81945204338905,0.877593261858764
15.2113000248392,"mod1",0.932234540097507,0.926243620424048,0.93777153536564
15.2113000248392,"mod3",0.920147176249295,0.903356731492404,0.934232885570914
15.4360784257136,"mod4",0.850951647898988,0.819418981232241,0.877799288196107
15.4360784257136,"mod1",0.932393669199988,0.926348466953731,0.937975912740654
15.4360784257136,"mod3",0.920223924817517,0.903355183799106,0.934362268828654
15.6608568265879,"mod4",0.851059159487294,0.819385914355486,0.878005015969176
15.6608568265879,"mod1",0.932552451665568,0.926453176275888,0.938179663127403
15.6608568265879,"mod3",0.920300606009972,0.903353636083674,0.934491415399508
15.8856352274623,"mod4",0.851166607089041,0.819352842758601,0.878210445448411
