"x","model","probability","SEmax","SEmin"
3.1289139015,"mod4",0.858007130705847,0.840547733308823,0.87384172604793
3.1289139015,"mod1",0.924654673640829,0.921645404850685,0.927557453350713
3.1289139015,"mod3",0.918117476542535,0.908266417714806,0.926995682889085
3.37098859636683,"mod4",0.858226227954923,0.840671508222286,0.874136358804508
3.37098859636683,"mod1",0.924914804610769,0.921854933099273,0.927864238347849
3.37098859636683,"mod3",0.918258104799219,0.908349633985945,0.927181230159456
3.61306329123367,"mod4",0.858445042908715,0.840795205253597,0.874430402347015
3.61306329123367,"mod1",0.925174110151811,0.922063948427786,0.928169824759312
3.61306329123367,"mod3",0.918398513001552,0.908432782377835,0.927366342794701
3.8551379861005,"mod4",0.858663575758847,0.840918824423509,0.874723857392085
3.8551379861005,"mod1",0.925432592381821,0.922272451838639,0.92847421641685
3.8551379861005,"mod3",0.918538701420176,0.908515862932042,0.927551021625249
4.09721268096734,"mod4",0.858881826697356,0.841042365752816,0.875016724657692
4.09721268096734,"mod1",0.925690253416716,0.922480444333651,0.928777417147213
4.09721268096734,"mod3",0.918678670325654,0.908598875690129,0.927735267480905
4.33928737583417,"mod4",0.859099795916702,0.841165829262351,0.875309004863133
4.33928737583417,"mod1",0.92594709537044,0.922687926914036,0.92907943077209
4.33928737583417,"mod3",0.918818419988472,0.90868182069366,0.927919081190838
4.581362070701,"mod4",0.859317483609755,0.841289214972988,0.875600698729019
4.581362070701,"mod1",0.926203120354936,0.922894900580401,0.929380261108045
4.581362070701,"mod3",0.918957950679036,0.908764697984199,0.928102463583584
4.82343676556784,"mod4",0.859534889969799,0.841412522905641,0.87589180697726
4.82343676556784,"mod1",0.926458330480124,0.923101366332733,0.929679911966463
4.82343676556784,"mod3",0.91909726266767,0.908847507603309,0.928285415487036
5.06551146043467,"mod4",0.859752015190528,0.841535753081264,0.876182330331053
5.06551146043467,"mod1",0.926712727853874,0.923307325170392,0.929978387153484
5.06551146043467,"mod3",0.91923635622462,0.908930249592553,0.928467937728441
5.30758615530151,"mod4",0.859968859466047,0.841658905520851,0.876472269514869
5.30758615530151,"mod1",0.926966314581983,0.923512778092107,0.930275690469947
5.30758615530151,"mod3",0.919375231620046,0.909012923993493,0.928650031134395
5.54966085016834,"mod4",0.860185422990864,0.841781980245435,0.876761625254444
5.54966085016834,"mod1",0.92721909276815,0.923717726095963,0.930571825711329
5.54966085016834,"mod3",0.919513889124027,0.909095530847693,0.928831696530839
5.79173554503518,"mod4",0.860401705959895,0.841904977276089,0.877050398276758
5.79173554503518,"mod1",0.927471064513954,0.923922170179395,0.930866796667693
5.79173554503518,"mod3",0.919652329006556,0.909178070196713,0.92901293474305
6.03381023990201,"mod4",0.860617708568456,0.842027896633927,0.877338589310033
6.03381023990201,"mod1",0.927722231918828,0.924126111339185,0.931160607123624
6.03381023990201,"mod3",0.919790551537541,0.909260542082114,0.929193746595643
6.27588493476884,"mod4",0.860833431012265,0.8421507383401,0.877626199083714
6.27588493476884,"mod1",0.927972597080035,0.924329550571447,0.931453260858178
6.27588493476884,"mod3",0.919928556986804,0.909342946545458,0.929374132912561
6.51795962963568,"mod4",0.86104887348744,0.842273502415801,0.877913228328458
6.51795962963568,"mod1",0.928222162092649,0.924532488871624,0.931744761644824
6.51795962963568,"mod3",0.92006634562408,0.909425283628304,0.929554094517072
6.76003432450251,"mod4",0.861264036190493,0.842396188882262,0.87819967777612
6.76003432450251,"mod1",0.928470929049527,0.924734927234482,0.932035113251388
6.76003432450251,"mod3",0.920203917719016,0.909507553372211,0.929733632231766
7.00210901936935,"mod4",0.861478919318332,0.842518797760754,0.878485548159747
