"x","model","probability","SEmax","SEmin"
0.425903665,"mod4",0.834793497596125,0.821319564146689,0.847440118314282
0.425903665,"mod1",0.907971025190913,0.907809817197337,0.908131979815898
0.425903665,"mod3",0.902027485639598,0.894473812062073,0.909095410299717
0.436766681643216,"mod4",0.835079374241226,0.821542369104503,0.847779784314138
0.436766681643216,"mod1",0.90820210820029,0.907996546257924,0.908407257188237
0.436766681643216,"mod3",0.902227799596169,0.894635606182742,0.909328371286153
0.447629698286432,"mod4",0.835364853760077,0.821764956527595,0.848118829604008
0.447629698286432,"mod1",0.908432669481341,0.908182935356355,0.908681792651382
0.447629698286432,"mod3",0.902427748294287,0.894797181414514,0.909560794655982
0.458492714929648,"mod4",0.835649936366712,0.821987326477988,0.848457254714723
0.458492714929648,"mod1",0.908662709918312,0.908368984956686,0.908955587708173
0.458492714929648,"mod3",0.902627332218901,0.894958537964081,0.90979268134568
0.469355731572864,"mod4",0.835934622276273,0.822209479018082,0.848795060179454
0.469355731572864,"mod1",0.908892230395445,0.908554695522976,0.909228643861416
0.469355731572864,"mod3",0.902826551855066,0.895119676038222,0.910024032291669
0.48021874821608,"mod4",0.836218911705009,0.822431414210659,0.8491322465337
0.48021874821608,"mod1",0.909121231796963,0.908740067519279,0.909500962613859
0.48021874821608,"mod3",0.903025407687939,0.895280595843797,0.910254848430302
0.491081764859296,"mod4",0.836502804870269,0.822653132118877,0.849468814315269
0.491081764859296,"mod1",0.909349715007067,0.908925101409647,0.909772545468177
0.491081764859296,"mod3",0.903223900202776,0.895441297587745,0.910485130697862
0.501944781502512,"mod4",0.836786301990502,0.822874632806273,0.849804764064271
0.501944781502512,"mod1",0.90957768090992,0.909109797658122,0.910043393926942
0.501944781502512,"mod3",0.903422029884928,0.895601781477089,0.910714880030545
0.512807798145729,"mod4",0.837069403285248,0.823095916336759,0.850140096323097
0.512807798145729,"mod1",0.909805130389646,0.909294156728736,0.910313509492609
0.512807798145729,"mod3",0.903619797219838,0.895762047718928,0.910944097364457
0.523670814788945,"mod4",0.837352108975135,0.823316982774623,0.850474811636411
0.523670814788945,"mod1",0.910032064330316,0.909478179085505,0.91058289366749
0.523670814788945,"mod3",0.903817202693036,0.895922096520441,0.911172783635599
0.534533831432161,"mod4",0.837634419281875,0.823537832184527,0.85080891055113
0.534533831432161,"mod1",0.910258483615939,0.90966186519243,0.910851547953735
0.534533831432161,"mod3",0.904014246790137,0.896081928088884,0.911400939779861
0.545396848075377,"mod4",0.837916334428259,0.823758464631505,0.851142393616416
0.545396848075377,"mod1",0.910484389130457,0.909845215513491,0.911119473853314
0.545396848075377,"mod3",0.904210929996835,0.896241542631588,0.91162856673301
0.556259864718593,"mod4",0.838197854638154,0.823978880180967,0.851475261383657
0.556259864718593,"mod1",0.910709781757733,0.910028230512643,0.911386672867991
0.556259864718593,"mod3",0.904407252798901,0.89640094035596,0.911855665430683
0.567122881361809,"mod4",0.838478980136494,0.824199078898691,0.851807514406457
0.567122881361809,"mod1",0.910934662381545,0.910210910653817,0.911653146499307
0.567122881361809,"mod3",0.90460321568218,0.89656012146948,0.912082236808379
0.577985898005025,"mod4",0.838759711149282,0.824419060850827,0.852139153240618
0.577985898005025,"mod1",0.911159031885575,0.910393256400914,0.911918896248556
0.577985898005025,"mod3",0.904798819132585,0.896719086179702,0.912308281801446
0.588848914648241,"mod4",0.83904004790358,0.824638826103894,0.852470178444131
0.588848914648241,"mod1",0.911382891153401,0.910575268217803,0.912183923616773
0.588848914648241,"mod3",0.904994063636096,0.89687783469425,0.912533801345073
0.599711931291457,"mod4",0.839319990627508,0.824858374724779,0.852800590577157
0.599711931291457,"mod1",0.91160624106849,0.910756946568318,0.912448230104702
0.599711931291457,"mod3",0.905188949678754,0.897036367220821,0.912758796374284
0.610574947934673,"mod4",0.839599539550238,0.825077706780738,0.853130390202017
0.610574947934673,"mod1",0.91182908251419,0.910938291916254,0.912711817212786
0.610574947934673,"mod3",0.90538347774666,0.897194683967181,0.912983267823925
0.621437964577889,"mod4",0.839878694901988,0.825296822339392,0.853459577883176
0.621437964577889,"mod1",0.912051416373717,0.911119304725367,0.912974686441142
0.621437964577889,"mod3",0.905577648325968,0.897352785141165,0.913207216628658
0.632300981221105,"mod4",0.840157456914022,0.825515721468728,0.853788154187232
0.632300981221105,"mod1",0.912273243530152,0.911299985459368,0.913236839289541
0.632300981221105,"mod3",0.905771461902886,0.897510670950674,0.913430643722949
0.643163997864321,"mod4",0.840435825818641,0.825734404237099,0.854116119682898
0.643163997864321,"mod1",0.912494564866431,0.91148033458192,0.913498277257394
0.643163997864321,"mod3",0.905964918963669,0.897668341603679,0.913653550041062
0.654027014507537,"mod4",0.840713801849181,0.82595287071322,0.854443474940992
0.654027014507537,"mod1",0.912715381265335,0.911660352556639,0.913759001843722
0.654027014507537,"mod3",0.906158019994615,0.897825797308213,0.913875936517049
0.664890031150754,"mod4",0.840991385240007,0.82617112096617,0.85477022053442
0.664890031150754,"mod1",0.912935693609484,0.911840039847086,0.914019014547149
0.664890031150754,"mod3",0.906350765482063,0.897983038272377,0.914097804084741
0.67575304779397,"mod4",0.841268576226512,0.826389155065387,0.855096357038165
0.67575304779397,"mod1",0.913155502781327,0.912019396916768,0.914278316865872
0.67575304779397,"mod3",0.906543155912393,0.898140064704334,0.91431915367774
0.686616064437186,"mod4",0.841545375045106,0.826606973080673,0.855421885029274
0.686616064437186,"mod1",0.913374809663136,0.912198424229134,0.91453691029765
0.686616064437186,"mod3",0.906735191772014,0.89829687681231,0.91453998622941
0.697479081080402,"mod4",0.841821781933219,0.826824575082189,0.85574680508684
0.697479081080402,"mod1",0.913593615136996,0.912377122247572,0.914794796339779
0.697479081080402,"mod3",0.906926873547369,0.898453474804593,0.914760302672867
0.708342097723618,"mod4",0.842097797129292,0.827041961140453,0.856071117791993
0.708342097723618,"mod1",0.913811920084799,0.912555491435404,0.915051976489075
0.708342097723618,"mod3",0.907118201724925,0.89860985888953,0.914980103940973
0.719205114366834,"mod4",0.842373420872773,0.827259131326343,0.856394823727884
0.719205114366834,"mod1",0.914029725388233,0.912733532255889,0.915308452241859
0.719205114366834,"mod3",0.907309176791176,0.89876602927553,0.915199390966325
0.73006813101005,"mod4",0.842648653404113,0.827476085711092,0.856717923479672
0.73006813101005,"mod1",0.914247031928777,0.912911245172213,0.915564225093932
0.73006813101005,"mod3",0.907499799232633,0.89892198617106,0.915418164681249
0.740931147653266,"mod4",0.842923494964764,0.827692824366292,0.857040417634511
0.740931147653266,"mod1",0.914463840587691,0.913088630647491,0.915819296540562
0.740931147653266,"mod3",0.907690069535826,0.899077729784644,0.915636426017789
0.751794164296482,"mod4",0.84319794579717,0.827909347363886,0.857362306781534
0.751794164296482,"mod1",0.91468015224601,0.913265689144764,0.916073668076461
0.751794164296482,"mod3",0.907879988187297,0.899233260324863,0.9158541759077
0.762657180939698,"mod4",0.843472006144766,0.828125654776173,0.857683591511843
0.762657180939698,"mod1",0.914895967784535,0.913442421126995,0.91632734119577
0.762657180939698,"mod3",0.908069555673597,0.899388578000353,0.916071415282439
0.773520197582914,"mod4",0.843745676251973,0.828341746675806,0.858004272418496
0.773520197582914,"mod1",0.915111288083826,0.913618827057065,0.91658031739204
0.773520197582914,"mod3",0.908258772481285,0.899543683019807,0.91628814507316
0.784383214226131,"mod4",0.844018956364192,0.828557623135788,0.858324350096486
0.784383214226131,"mod1",0.915326114024191,0.913794907397772,0.916832598158214
0.784383214226131,"mod3",0.908447639096924,0.899698575591969,0.916504366210698
0.795246230869347,"mod4",0.844291846727801,0.828773284229474,0.858643825142739
0.795246230869347,"mod1",0.915540446485685,0.91397066261183,0.91708418498661
0.795246230869347,"mod3",0.908636156007074,0.899853255925637,0.91672007962557
0.806109247512563,"mod4",0.844564347590152,0.82898873003057,0.858962698156092
0.806109247512563,"mod1",0.915754286348095,0.914146093161861,0.917335079368898
0.806109247512563,"mod3",0.908824323698295,0.900007724229661,0.916935286247961
0.816972264155779,"mod4",0.844836459199562,0.82920396061313,0.859280969737283
0.816972264155779,"mod1",0.915967634490939,0.9143211995104,0.917585282796092
0.816972264155779,"mod3",0.909012142657136,0.900161980712942,0.917149987007717
0.827835280798995,"mod4",0.845108181805315,0.829418976051555,0.859598640488936
0.827835280798995,"mod1",0.916180491793452,0.914495982119883,0.917834796758523
0.827835280798995,"mod3",0.90919961337014,0.90031602558443,0.917364182834338
0.838698297442211,"mod4",0.845379515657651,0.829633776420597,0.85991571101555
0.838698297442211,"mod1",0.916392859134584,0.914670441452653,0.918083622745826
0.838698297442211,"mod3",0.909386736323834,0.900469859053123,0.91757787465697
0.849561314085427,"mod4",0.845650461007766,0.82984836179535,0.860232181923484
0.849561314085427,"mod1",0.91660473739299,0.914844577970952,0.918331762246926
0.849561314085427,"mod3",0.909573512004729,0.900623481328069,0.917791063404395
0.860424330728643,"mod4",0.845921018107808,0.830062732251256,0.860548053820946
0.860424330728643,"mod1",0.916816127447022,0.915018392136919,0.918579216750012
0.860424330728643,"mod3",0.909759940899316,0.900776892618362,0.918003750005025
0.871287347371859,"mod4",0.846191187210869,0.830276887864101,0.860863327317977
0.871287347371859,"mod1",0.917027030174724,0.91519188441259,0.918825987742528
0.871287347371859,"mod3",0.909946023494063,0.900930093133141,0.918215935386895
0.882150364015075,"mod4",0.846460968570982,0.830490828710014,0.861178003026437
0.882150364015075,"mod1",0.91723744645382,0.915365055259893,0.919072076711153
0.882150364015075,"mod3",0.910131760275411,0.901083083081591,0.918427620477653
0.893013380658291,"mod4",0.846730362443121,0.830704554865465,0.861492081559998
0.893013380658291,"mod1",0.917447377161714,0.915537905140646,0.919317485141784
0.893013380658291,"mod3",0.910317151729772,0.901235862672942,0.918638806204552
0.903876397301507,"mod4",0.846999369083189,0.830918066407269,0.861805563534122
0.903876397301507,"mod1",0.917656823175475,0.915710434516554,0.919562214519519
0.903876397301507,"mod3",0.910502198343525,0.901388432116464,0.918849493494445
0.914739413944723,"mod4",0.84726798874802,0.831131363412577,0.862118449566057
0.914739413944723,"mod1",0.917865785371835,0.915882643849207,0.919806266328644
0.914739413944723,"mod3",0.910686900603013,0.901540791621473,0.919059683273774
0.92560243058794,"mod4",0.84753622169537,0.831344445958884,0.862430740274817
0.92560243058794,"mod1",0.918074264627182,0.916054533600078,0.92004964205261
0.92560243058794,"mod3",0.910871258994539,0.901692941397323,0.919269376468567
0.936465447231156,"mod4",0.847804068183919,0.831557314124019,0.862742436281173
0.936465447231156,"mod1",0.918282261817547,0.916226104230519,0.920292343174022
0.936465447231156,"mod3",0.911055274004364,0.901844881653409,0.919478574004424
0.947328463874372,"mod4",0.848071528473258,0.831769967986153,0.863053538207636
0.947328463874372,"mod1",0.918489777818604,0.916397356201759,0.920534371174621
0.947328463874372,"mod3",0.911238946118704,0.901996612599167,0.919687276806515
0.958191480517588,"mod4",0.848338602823892,0.831982407623791,0.863364046678449
0.958191480517588,"mod1",0.918696813505659,0.916568289974901,0.920775727535269
0.958191480517588,"mod3",0.911422275823725,0.902148134444069,0.91989548579957
0.969054497160804,"mod4",0.848605291497232,0.832194633115774,0.863673962319572
0.969054497160804,"mod1",0.918903369753644,0.916738906010922,0.921016413735932
0.969054497160804,"mod3",0.911605263605544,0.902299447397626,0.920103201907872
0.97991751380402,"mod4",0.848871594755592,0.832406644541278,0.863983285758667
0.97991751380402,"mod1",0.919109447437109,0.916909204770666,0.921256431255662
0.97991751380402,"mod3",0.911787909950219,0.902450551669384,0.92031042605525
0.990780530447236,"mod4",0.849137512862185,0.832618441979814,0.864292017625087
0.990780530447236,"mod1",0.919315047430219,0.917079186714847,0.921495781572586
0.990780530447236,"mod3",0.911970215343753,0.902601447468927,0.92051715916507
1.00164354709045,"mod4",0.849403046081116,0.832830025511223,0.864600158549865
1.00164354709045,"mod1",0.919520170606741,0.91724885230404,0.921734466163888
1.00164354709045,"mod3",0.912152180272086,0.90275213500587,0.920723402160231
1.01250656373367,"mod4",0.849668194677382,0.83304139521568,0.864907709165697
1.01250656373367,"mod1",0.919724817840041,0.917418201998685,0.921972486505791
1.01250656373367,"mod3",0.912333805221096,0.902902614489864,0.920929155963154
1.02336958037688,"mod4",0.849932958916864,0.83325255117369,0.865214670106932
1.02336958037688,"mod1",0.919928990003078,0.917587236259079,0.922209844073547
1.02336958037688,"mod3",0.912515090676592,0.903052886130594,0.921134421495777
1.0342325970201,"mod4",0.850197339066324,0.83346349346609,0.86552104200956
1.0342325970201,"mod1",0.920132687968394,0.917755955545379,0.922446540341416
1.0342325970201,"mod3",0.912696037124313,0.903202950137774,0.921339199679547
1.04509561366332,"mod4",0.850461335393401,0.833674222174042,0.865826825511196
1.04509561366332,"mod1",0.92033591260811,0.917924360317595,0.922682576782656
1.04509561366332,"mod3",0.912876645049924,0.90335280672115,0.921543491435414
1.05595863030653,"mod4",0.850724948166608,0.833884737379039,0.86613202125107
1.05595863030653,"mod1",0.920538664793919,0.918092451035588,0.922917954869504
1.05595863030653,"mod3",0.913056914939017,0.903502456090499,0.921747297683822
1.06682164694975,"mod4",0.850988177655325,0.834095039162901,0.866436629870015
1.06682164694975,"mod1",0.920740945397077,0.91826022815907,0.923152676073163
1.06682164694975,"mod3",0.913236847277099,0.903651898455625,0.921950619344704
1.07768466359296,"mod4",0.851251024129796,0.834305127607772,0.86674065201045
1.07768466359296,"mod1",0.9209427552884,0.918427692147601,0.923386741863787
1.07768466359296,"mod3",0.9134164425496,0.903801134026361,0.922153457337474
1.08854768023618,"mod4",0.851513487861124,0.834515002796124,0.867044088316373
1.08854768023618,"mod1",0.921144095338255,0.918594843460586,0.923620153710466
1.08854768023618,"mod3",0.913595701241862,0.90395016301257,0.92235581258102
1.0994106968794,"mod4",0.851775569121269,0.834724664810751,0.867346939433345
1.0994106968794,"mod1",0.921344966416553,0.91876168255727,0.923852913081212
1.0994106968794,"mod3",0.913774623839138,0.904098985624136,0.922557685993696
1.11027371352261,"mod4",0.852037268183042,0.834934113734771,0.867649206008477
1.11027371352261,"mod1",0.921545369392744,0.918928209896741,0.924085021442943
1.11027371352261,"mod3",0.913953210826593,0.904247602070973,0.922759078493319
1.12113673016583,"mod4",0.852298585320101,0.835143349651625,0.867950888690422
1.12113673016583,"mod1",0.921745305135812,0.919094425937923,0.92431648026147
