"probability_mod4","SE_max_mod4","SE_low_mod4","probability_mod1","SE_max_mod1","SE_min_mod1","probability_mod3","SE_max_mod3","SE_min_mod3","x"
0.161521019863506,0.175800921101309,0.148192485593543,0.0890653376184551,0.0897890893461833,0.0883468535006935,0.0953967843178199,0.10343987853052,0.0879177631916208,-2.60804020100502
0.161240288850718,0.175580939149173,0.147860846759382,0.0888409681144254,0.0896067435990862,0.0880811037514435,0.0952011808674149,0.103280913820298,0.0876917181985542,-2.57788944723618
0.16095995209642,0.175361173896106,0.147529821555869,0.0886171088465992,0.0894247317821971,0.0878160763832272,0.0950059363639041,0.10312216530575,0.0874661986549268,-2.54773869346734
0.160680009372492,0.175141625275221,0.147199409422843,0.0883937589315096,0.0892430534316822,0.087551769895298,0.094811050321246,0.102963632779179,0.0872412036257157,-2.51758793969849
0.160400460449762,0.174922293219262,0.146869609797983,0.0881709174858101,0.0890617080837457,0.087288182787214,0.0946165222533402,0.102805316032819,0.0870167321760745,-2.48743718592965
0.160121305098012,0.174703177660608,0.146540422116824,0.0879485836262829,0.0888806952746327,0.0870253135588583,0.0944223516740316,0.102647214858835,0.086792783371342,-2.4572864321608
0.159842543085978,0.174484278531272,0.146211845812768,0.0877267564698476,0.0887000145406322,0.0867631607104585,0.0942285380971135,0.102489329049326,0.0865693562770511,-2.42713567839196
0.159564174181359,0.174265595762901,0.145883880317102,0.0875054351335689,0.0885196654180799,0.0865017227426065,0.0940350810363311,0.102331658396321,0.0863464499589381,-2.39698492462312
0.159286198150819,0.17404712928678,0.145556525059008,0.087284618734665,0.0883396474433613,0.0862409981562777,0.0938419800053855,0.102174202691787,0.086124063482951,-2.36683417085427
0.159008614759992,0.17382887903383,0.14522977946558,0.0870643063905164,0.0881599601529142,0.085980985452851,0.0936492345179366,0.102016961727623,0.0859021959152588,-2.33668341708543
0.158731423773488,0.173610844934613,0.144903642961835,0.0868444972186734,0.0879806030832318,0.0857216831341275,0.0934568440876072,0.101859935295666,0.0856808463222596,-2.30653266331658
0.158454624954894,0.173393026919327,0.144578114970726,0.0866251903368644,0.0878015757708656,0.0854630897023499,0.093264808227986,0.10170312318769,0.0854600137705898,-2.27638190954774
0.158178218066781,0.173175424917811,0.14425319491316,0.086406384863004,0.0876228777524281,0.0852052036602214,0.0930731264526313,0.101546525195407,0.0852396973271327,-2.24623115577889
0.157902202870708,0.172958038859547,0.143928882208007,0.0861880799152013,0.0874445085645957,0.0849480235109247,0.0928817982750747,0.10139014111047,0.0850198960590268,-2.21608040201005
0.157626579127227,0.172740868673657,0.143605176272116,0.0859702746117672,0.0872664677441113,0.0846915477581409,0.0926908232088238,0.10123397072447,0.0848006090336746,-2.18592964824121
0.157351346595887,0.172523914288908,0.143282076520328,0.0857529680712234,0.0870887548277875,0.0844357749060677,0.0925002007673665,0.10107801382894,0.0845818353187508,-2.15577889447236
0.157076505035236,0.172307175633708,0.142959582365489,0.0855361594123091,0.086911369352509,0.0841807034594383,0.0923099304641737,0.100922270215356,0.0843635739822111,-2.12562814070352
0.15680205420283,0.172090652636114,0.142637693218466,0.0853198477539898,0.0867343108552357,0.0839263319235395,0.0921200118127033,0.100766739675137,0.0841458240923002,-2.09547738693467
0.156527993855234,0.171874345223827,0.142316408488157,0.0851040322154647,0.0865575788730052,0.0836726588042304,0.0919304443264033,0.100611421999647,0.0839285847175606,-2.06532663316583
0.156254323748027,0.171658253324194,0.141995727581504,0.0848887119161744,0.0863811729429355,0.0834196826079599,0.0917412275187148,0.100456316980193,0.0837118549268405,-2.03517587939699
0.155981043635808,0.171442376864212,0.141675649903514,0.084673885975809,0.0862050926022281,0.0831674018417855,0.0915523609030761,0.100301424408031,0.083495633789302,-2.00502512562814
0.155708153272199,0.171226715770525,0.141356174857261,0.0844595535143153,0.0860293373881704,0.0829158150133903,0.0913638439929256,0.100146744074363,0.0832799203744299,-1.9748743718593
0.155435652409848,0.17101126996943,0.141037301843908,0.0842457136519048,0.0858539068381385,0.0826649206311017,0.0911756763017053,0.0999922757703385,0.083064713752039,-1.94472361809045
0.155163540800438,0.17079603938687,0.140719030262717,0.0840323655090612,0.0856788004896001,0.0824147172039082,0.0909878573428637,0.0998380192870578,0.082850012992283,-1.91457286432161
0.154891818194685,0.170581023948445,0.140401359511064,0.083819508206548,0.0855040178801167,0.0821652032414774,0.0908003866298599,0.0996839744155704,0.0826358171656617,-1.88442211055276
0.154620484342349,0.170366223579403,0.14008428898445,0.0836071408654157,0.0853295585473467,0.0819163772541736,0.090613263676166,0.0995301409468771,0.08242212534303,-1.85427135678392
0.154349538992234,0.17015163820465,0.139767818076516,0.0833952626070097,0.0851554220290481,0.0816682377530744,0.0904264879952711,0.0993765186719311,0.0822089365956051,-1.82412060301508
0.154078981892192,0.169937267748744,0.139451946179054,0.0831838725529776,0.0849816078630809,0.0814207832499885,0.0902400591006842,0.0992231073816384,0.0819962499949746,-1.79396984924623
0.153808812789131,0.169723112135899,0.139136672682023,0.0829729698252764,0.0848081155874097,0.0811740122574723,0.0900539765059373,0.0990699068668592,0.0817840646131046,-1.76381909547739
0.153539031429018,0.169509171289986,0.138821996973563,0.08276255354618,0.0846349447401066,0.0809279232888473,0.0898682397245891,0.0989169169184088,0.0815723795223471,-1.73366834170854
0.153269637556879,0.169295445134535,0.138507918440002,0.0825526228382864,0.0844620948593537,0.0806825148582162,0.0896828482702279,0.0987641373270582,0.0813611937954481,-1.7035175879397
0.153000630916811,0.169081933592731,0.138194436465878,0.0823431768245252,0.0842895654834458,0.0804377854804805,0.0894978016564749,0.0986115678835355,0.0811505065055554,-1.67336683417085
0.15273201125198,0.168868636587423,0.137881550433943,0.0821342146281645,0.0841173561507925,0.0801937336713561,0.0893130993969872,0.0984592083785269,0.0809403167262258,-1.64321608040201
0.15246377830463,0.168655554041116,0.137569259725183,0.0819257353728181,0.0839454663999216,0.0799503579473904,0.0891287410054614,0.098307058602677,0.0807306235314333,-1.61306532663317
0.152195931816081,0.168442685875981,0.137257563718827,0.081717738182453,0.0837738957694809,0.0797076568259784,0.0889447259956362,0.0981551183465905,0.0805214259955764,-1.58291457286432
0.151928471526742,0.168230032013847,0.136946461792364,0.081510222181396,0.0836026437982413,0.079465628825379,0.0887610538812963,0.0980033874008328,0.0803127231934853,-1.55276381909548
0.151661397176108,0.168017592376209,0.136635953321551,0.0813031864943411,0.083431710025099,0.0792242724647308,0.0885777241762747,0.0978518655559307,0.0801045142004302,-1.52261306532663
0.151394708502768,0.167805366884226,0.136326037680428,0.0810966302463562,0.0832610939890782,0.0789835862640683,0.0883947363944563,0.097700552602374,0.0798967980921279,-1.49246231155779
0.151128405244408,0.167593355458722,0.136016714241333,0.0808905525628905,0.0830907952293338,0.0787435687443381,0.0882120900497813,0.0975494483306157,0.0796895739447501,-1.46231155778894
0.150862487137815,0.167381558020186,0.135707982374913,0.0806849525697809,0.0829208132851533,0.0785042184274138,0.0880297846562474,0.0973985525310734,0.0794828408349296,-1.4321608040201
0.150596953918884,0.167169974488777,0.135399841450135,0.0804798293932593,0.0827511476959601,0.0782655338361122,0.0878478197279139,0.0972478649941303,0.0792765978397688,-1.40201005025126
0.150331805322618,0.16695860478432,0.135092290834303,0.0802751821599591,0.0825817980013153,0.0780275134942089,0.087666194778904,0.0970973855101356,0.0790708440368459,-1.37185929648241
0.150067041083136,0.16674744882631,0.134785329893068,0.0800710099969223,0.0824127637409206,0.0777901559264533,0.0874849093234081,0.0969471138694059,0.0788655785042232,-1.34170854271357
0.149802660933676,0.16653650653391,0.13447895799044,0.0798673120316062,0.0822440444546206,0.077553459658584,0.0873039628756873,0.096797049862226,0.0786608003204531,-1.31155778894472
0.149538664606599,0.166325777825958,0.134173174488804,0.0796640873918898,0.0820756396824052,0.0773174232173441,0.0871233549500756,0.0966471932788499,0.0784565085645863,-1.28140703517588
0.149275051833391,0.166115262620961,0.13386797874893,0.079461335206081,0.0819075489644123,0.0770820451304962,0.0869430850609835,0.0964975439095014,0.0782527023161781,-1.25125628140704
0.149011822344675,0.1659049608371,0.133563370129985,0.0792590546029226,0.0817397718409298,0.0768473239268371,0.086763152722901,0.0963481015443754,0.0780493806552959,-1.22110552763819
0.148748975870204,0.165694872392228,0.13325934798955,0.0790572447115996,0.0815723078523985,0.076613258136213,0.0865835574504001,0.0961988659736386,0.0778465426625259,-1.19095477386935
0.148486512138876,0.165484997203876,0.132955911683627,0.0788559046617451,0.0814051565394142,0.0763798462895338,0.0864042987581384,0.0960498369874304,0.0776441874189803,-1.1608040201005
0.148224430878731,0.165275335189249,0.132653060566655,0.0786550335834474,0.0812383174427301,0.076147086918788,0.0862253761608618,0.0959010143758639,0.0774423140063038,-1.13065326633166
0.147962731816958,0.165065886265229,0.132350793991523,0.0784546306072559,0.0810717901032591,0.0759149785570571,0.0860467891734071,0.0957523979290268,0.0772409215066812,-1.10050251256281
0.147701414679899,0.164856650348375,0.132049111309578,0.0782546948641878,0.0809055740620768,0.0756835197385297,0.0858685373107057,0.0956039874369822,0.0770400090028433,-1.07035175879397
0.147440479193054,0.164647627354927,0.131748011870645,0.0780552254857348,0.0807396688604229,0.0754527089985163,0.0856906200877856,0.0954557826897696,0.0768395755780743,-1.04020100502513
0.147179925081085,0.164438817200801,0.131447495023032,0.0778562216038689,0.0805740740397043,0.0752225448734629,0.0855130370197754,0.0953077834774058,0.0766396203162182,-1.01005025125628
0.146919752067818,0.164230219801597,0.131147560113547,0.0776576823510489,0.080408789141497,0.0749930259009653,0.085335787621906,0.0951599895898857,0.0764401423016859,-0.979899497487437
0.146659959876249,0.164021835072595,0.130848206487508,0.077459606860227,0.0802438137075487,0.0747641506197831,0.0851588714095145,0.0950124008171832,0.0762411406194613,-0.949748743718593
0.146400548228549,0.163813662928756,0.130549433488757,0.0772619942648546,0.080079147279781,0.0745359175698532,0.0849822878980465,0.0948650169492522,0.076042614355108,-0.919597989949749
0.146141516846068,0.163605703284729,0.130251240459671,0.0770648436988886,0.0799147894002915,0.0743083252923037,0.084806036603059,0.0947178377760275,0.0758445625947765,-0.889447236180905
0.145882865449337,0.163397956054841,0.129953626741176,0.0768681542967976,0.0797507396113568,0.0740813723294677,0.0846301170402235,0.0945708630874253,0.0756469844252096,-0.859296482412061
0.145624593758074,0.16319042115311,0.129656591672757,0.0766719251935683,0.0795869974554337,0.0738550572248963,0.0844545287253288,0.0944240926733448,0.0754498789337499,-0.829145728643216
0.145366701491189,0.162983098493238,0.129360134592471,0.0764761555247109,0.0794235624751623,0.0736293785233725,0.0842792711742834,0.0942775263236683,0.0752532452083455,-0.798994974874372
0.145109188366787,0.162775987988613,0.129064254836961,0.0762808444262659,0.0792604342133683,0.0734043347709238,0.0841043439031188,0.0941311638282626,0.0750570823375569,-0.768844221105528
0.14485205410217,0.162569089552313,0.128768951741466,0.0760859910348094,0.0790976122130644,0.0731799245148362,0.0839297464279921,0.0939850049769796,0.0748613894105628,-0.738693467336684
0.144595298413846,0.162362403097105,0.128474224639834,0.0758915944874596,0.0789350960174535,0.0729561463036665,0.0837554782651887,0.0938390495596575,0.0746661655171668,-0.708542713567839
0.144338921017531,0.162155928535445,0.128180072864532,0.0756976539218825,0.0787728851699303,0.0727329986872558,0.0835815389311253,0.0936932973661211,0.0744714097478036,-0.678391959798995
0.14408292162815,0.16194966577948,0.127886495746662,0.0755041684762978,0.078610979214084,0.072510480216742,0.0834079279423522,0.0935477481861834,0.074277121193545,-0.648241206030151
0.143827299959846,0.161743614741051,0.127593492615971,0.0753111372894844,0.0784493776936999,0.0722885894445724,0.0832346448155568,0.0934024018096456,0.0740832989461064,-0.618090452261307
0.143572055725982,0.161537775331689,0.127301062800861,0.075118559500787,0.0782880801527621,0.072067324924517,0.0830616890675654,0.0932572580262988,0.0738899420978523,-0.587939698492463
0.143317188639144,0.161332147462622,0.127009205628406,0.0749264342501212,0.0781270861354555,0.0718466852116801,0.0828890602153466,0.0931123166259244,0.0736970497418033,-0.557788944723618
0.143062698411148,0.161126731044769,0.126717920424357,0.0747347606779793,0.077966395186168,0.0716266688625136,0.0827167577760139,0.0929675773982949,0.0735046209716411,-0.527638190954774
0.142808584753042,0.160921525988749,0.126427206513161,0.0745435379254363,0.0778060068494927,0.0714072744348287,0.0825447812668281,0.0928230401331749,0.0733126548817155,-0.49748743718593
0.142554847375109,0.160716532204874,0.126137063217966,0.0743527651341553,0.0776459206702296,0.0711885004878082,0.0823731302052001,0.0926787046203221,0.0731211505670495,-0.467336683417086
0.142301485986874,0.160511749603156,0.125847489860641,0.0741624414463931,0.0774861361933887,0.070970345582019,0.0822018041086939,0.0925345706494878,0.0729301071233459,-0.437185929648241
0.142048500297108,0.160307178093304,0.125558485761778,0.073972566005006,0.077326652964191,0.0707528082794237,0.0820308024950285,0.0923906380104181,0.0727395236469925,-0.407035175879397
0.141795890013829,0.160102817584728,0.125270050240713,0.073783137953455,0.0771674705280716,0.0705358871433924,0.0818601248820816,0.0922469064928544,0.0725493992350686,-0.376884422110553
0.141543654844309,0.159898667986537,0.124982182615531,0.0735941564358116,0.0770085884306811,0.0703195807387151,0.0816897707878911,0.0921033758865344,0.0723597329853503,-0.346733668341709
0.141291794495076,0.159694729207543,0.124694882203082,0.0734056205967633,0.076850006217888,0.0701038876316127,0.0815197397306585,0.091960045981193,0.0721705239963164,-0.316582914572864
0.141040308671921,0.159491001156258,0.124408148318989,0.0732175295816185,0.0766917234357808,0.069888806389749,0.0813500312287512,0.0918169165665631,0.0719817713671542,-0.28643216080402
0.140789197079899,0.1592874837409,0.124121980277663,0.0730298825363128,0.0765337396306699,0.0696743355822421,0.0811806448007051,0.0916739874323764,0.071793474197765,-0.256281407035176
0.140538459423334,0.159084176869389,0.123836377392312,0.0728426786074132,0.07637605434909,0.0694604737796758,0.0810115799652272,0.0915312583683639,0.0716056315887699,-0.226130653266332
0.140288095405825,0.158881080449352,0.123551338974956,0.0726559169421245,0.0762186671378017,0.0692472195541108,0.0808428362411981,0.0913887291642577,0.0714182426415152,-0.195979899497488
0.140038104730246,0.15867819438812,0.123266864336432,0.0724695966882939,0.0760615775437938,0.069034571479096,0.0806744131476748,0.0912463996097904,0.0712313064580782,-0.165829145728643
0.139788487098755,0.158475518592733,0.122982952786413,0.0722837169944166,0.0759047851142853,0.0688225281296796,0.080506310203893,0.0911042694946974,0.0710448221412723,-0.135678391959799
0.139539242212793,0.158273052969937,0.122699603633415,0.0720982770096407,0.0757482893967275,0.0686110880824199,0.0803385269292695,0.0909623386087165,0.0708587887946528,-0.105527638190955
0.139290369773094,0.158070797426188,0.12241681618481,0.0719132758837726,0.0755920899388059,0.0684002499153965,0.080171062843405,0.0908206067415894,0.0706732055225223,-0.0753768844221105
0.139041869479681,0.157868751867654,0.122134589746836,0.0717287127672821,0.075436186288442,0.0681900122082208,0.0800039174660865,0.0906790736830625,0.070488071429936,-0.0452261306532664
0.138793741031879,0.157666916200209,0.121852923624609,0.0715445868113073,0.0752805779937958,0.0679803735420469,0.0798370903172898,0.0905377392228872,0.0703033856227069,-0.0150753768844223
0.138545984128312,0.157465290329441,0.121571817122135,0.0713608971676601,0.0751252646032673,0.0677713324995821,0.0796705809171819,0.0903966031508212,0.0701191472074113,0.0150753768844218
0.13829859846691,0.157263874160653,0.121291269542322,0.0711776429888307,0.0749702456654986,0.0675628876650975,0.0795043887861234,0.0902556652566294,0.0699353552913941,0.0452261306532664
0.138051583744912,0.157062667598858,0.121011280186987,0.0709948234279928,0.0748155207293761,0.0673550376244383,0.0793385134446714,0.090114925330084,0.0697520089827739,0.0753768844221105
0.137804939658873,0.156861670548786,0.120731848356872,0.0708124376390088,0.0746610893440321,0.067147780965034,0.0791729544135812,0.0899743831609662,0.0695691073904482,0.105527638190955
0.137558665904664,0.156660882914879,0.120452973351654,0.0706304847764343,0.0745069510588467,0.0669411162759089,0.0790077112138093,0.0898340385390661,0.0693866496240987,0.135678391959799
0.137312762177476,0.1564603046013,0.120174654469955,0.0704489639955232,0.0743531054234502,0.0667350421476921,0.0788427833665158,0.0896938912541844,0.0692046347941962,0.165829145728643
0.137067228171828,0.156259935511925,0.119896891009352,0.0702678744522327,0.0741995519877247,0.0665295571726274,0.0786781703930663,0.0895539410961323,0.0690230620120055,0.195979899497488
0.136822063581567,0.156059775550351,0.119619682266391,0.0700872153032278,0.0740462903018057,0.0663246599445834,0.0785138718150349,0.0894141878547331,0.0688419303895912,0.226130653266332
0.136577268099875,0.155859824619894,0.119343027536597,0.0699069857058861,0.0738933199160846,0.0661203490590634,0.0783498871542062,0.0892746313198224,0.0686612390398217,0.256281407035176
0.13633284141927,0.155660082623587,0.119066926114483,0.069727184818303,0.0737406403812102,0.0659166231132146,0.0781862159325777,0.0891352712812491,0.0684809870763749,0.28643216080402
0.136088783231611,0.155460549464188,0.118791377293565,0.0695478117992955,0.0735882512480906,0.0657134807058386,0.0780228576723624,0.0889961075288762,0.0683011736137427,0.316582914572864
0.135845093228102,0.155261225044175,0.118516380366369,0.069368865808408,0.0734361520678951,0.0655109204374002,0.0778598118959908,0.0888571398525816,0.0681217977672362,0.346733668341709
0.1356017710993,0.155062109265749,0.118241934624443,0.0691903460059161,0.0732843423920562,0.0653089409100374,0.0776970781261134,0.0887183680422587,0.0679428586529902,0.376884422110553
0.135358816535109,0.154863202030834,0.117968039358368,0.0690122515528315,0.0731328217722713,0.0651075407275704,0.0775346558856032,0.0885797918878175,0.0677643553879682,0.407035175879397
0.135116229224795,0.154664503241079,0.117694693857772,0.0688345816109064,0.0729815897605044,0.064906718495511,0.0773725446975575,0.0884414111791851,0.0675862870899671,0.437185929648241
0.134874008856982,0.154466012797861,0.117421897411334,0.0686573353426385,0.0728306459089881,0.0647064728210719,0.0772107440853008,0.0883032257063063,0.0674086528776221,0.467336683417085
0.13463215511966,0.154267730602279,0.1171496493068,0.0684805119112748,0.0726799897702255,0.0645068023131757,0.0770492535723865,0.088165235259145,0.067231451870411,0.49748743718593
0.134390667700188,0.154069656555163,0.116877948830993,0.0683041104808167,0.0725296208969918,0.0643077055824639,0.0768880726825997,0.0880274396276842,0.0670546831886594,0.527638190954774
0.134149546285297,0.153871790557071,0.116606795269823,0.0681281302160242,0.072379538842336,0.0641091812413058,0.0767272009399591,0.0878898386019275,0.0668783459535448,0.557788944723618
0.133908790561093,0.153674132508289,0.116336187908297,0.0679525702824198,0.0722297431595832,0.0639112279038073,0.0765666378687194,0.0877524319718991,0.0667024392871014,0.587939698492462
0.133668400213066,0.153476682308833,0.116066126030529,0.0677774298462939,0.0720802334023356,0.0637138441858199,0.0764063829933733,0.0876152195276452,0.0665269623122247,0.618090452261306
0.133428374926087,0.153279439858451,0.115796608919753,0.0676027080747083,0.071931009124475,0.0635170287049489,0.0762464358386542,0.0874782010592344,0.066351914152676,0.648241206030151
0.133188714384415,0.153082405056624,0.115527635858334,0.0674284041355008,0.071782069880164,0.0633207800805625,0.0760867959295378,0.0873413763567587,0.0661772939330866,0.678391959798995
0.132949418271702,0.152885577802564,0.115259206127772,0.0672545171972893,0.0716334152238481,0.0631250969337995,0.075927462791245,0.0872047452103338,0.0660031007789626,0.708542713567839
0.132710486270997,0.152688957995218,0.114991319008723,0.0670810464294763,0.0714850447102572,0.0629299778875787,0.0757684359492433,0.0870683074101005,0.0658293338166892,0.738693467336683
0.132471918064746,0.152492545533267,0.114723973781,0.0669079910022528,0.0713369578944075,0.0627354215666064,0.0756097149292495,0.0869320627462247,0.0656559921735347,0.768844221105527
0.132233713334798,0.152296340315128,0.114457169723586,0.0667353500866028,0.0711891543316031,0.0625414265973848,0.075451299257232,0.0867960110088987,0.0654830749776554,0.798994974874372
0.131995871762412,0.152100342238955,0.11419090611465,0.0665631228543072,0.0710416335774377,0.0623479916082204,0.0752931884594122,0.086660151988342,0.0653105813580996,0.829145728643216
0.131758393028256,0.15190455120264,0.113925182231548,0.0663913084779478,0.0708943951877963,0.0621551152292316,0.0751353820622677,0.0865244854748015,0.0651385104448117,0.85929648241206
0.131521276812413,0.151708967103811,0.113659997350841,0.0662199061309115,0.0707474387188568,0.0619627960923572,0.0749778795925333,0.0863890112585524,0.0649668613686366,0.889447236180904
0.131284522794385,0.151513589839839,0.1133953507483,0.0660489149873946,0.0706007637270921,0.0617710328313637,0.0748206805772039,0.0862537291298995,0.0647956332613239,0.919597989949748
0.131048130653095,0.151318419307831,0.113131241698921,0.0658783342224064,0.070454369769271,0.0615798240818535,0.0746637845435366,0.0861186388791772,0.0646248252555321,0.949748743718593
0.130812100066894,0.151123455404639,0.11286766947693,0.0657081630117731,0.0703082564024605,0.0613891684812723,0.0745071910190522,0.0859837402967505,0.0644544364848324,0.979899497487437
0.130576430713561,0.150928698026855,0.112604633355797,0.0655384005321422,0.0701624231840273,0.0611990646689169,0.0743508995315378,0.0858490331730159,0.0642844660837132,1.01005025125628
0.130341122270311,0.150734147070814,0.112342132608245,0.0653690459609862,0.0700168696716392,0.061009511285943,0.0741949096090487,0.0857145172984018,0.0641149131875838,1.04020100502513
0.130106174413792,0.150539802432596,0.11208016650626,0.0652000984766063,0.069871595423267,0.0608205069753719,0.0740392207799106,0.0855801924633695,0.0639457769327784,1.07035175879397
0.129871586820099,0.150345664008024,0.111818734321099,0.0650315572581364,0.0697265999971858,0.0606320503820985,0.0738838325727213,0.0854460584584136,0.0637770564565607,1.10050251256281
0.129637359164767,0.150151731692668,0.111557835323305,0.0648634214855468,0.0695818829519769,0.0604441401528985,0.0737287445163532,0.0853121150740632,0.0636087508971267,1.13065326633166
0.129403491122781,0.149958005381845,0.111297468782712,0.0646956903396482,0.0694374438465293,0.0602567749364353,0.0735739561399548,0.0851783621008821,0.0634408593936096,1.1608040201005
0.12916998236858,0.149764484970619,0.111037633968458,0.0645283630020952,0.0692932822400414,0.0600699533832676,0.0734194669729533,0.0850447993294698,0.0632733810860834,1.19095477386935
0.128936832576057,0.1495711703538,0.11077833014899,0.0643614386553902,0.0691493976920222,0.0598836741458559,0.073265276545056,0.0849114265504621,0.0631063151155665,1.22110552763819
0.128704041418565,0.149378061425952,0.110519556592084,0.0641949164828871,0.0690057897622932,0.0596979358785699,0.0731113843862529,0.0847782435545318,0.0629396606240256,1.25125628140704
0.12847160856892,0.149185158081385,0.110261312564842,0.0640287956687945,0.0688624580109899,0.059512737237695,0.0729577900268182,0.0846452501323896,0.0627734167543795,1.28140703517588
0.128239533699407,0.148992460214162,0.110003597333711,0.0638630753981801,0.0687194019985633,0.0593280768814397,0.0728044929973124,0.0845124460747844,0.0626075826505031,1.31155778894472
0.12800781648178,0.148799967718098,0.109746410164491,0.0636977548569736,0.0685766212857814,0.0591439534699414,0.0726514928285844,0.0843798311725044,0.0624421574572305,1.34170854271357
0.127776456587268,0.148607680486761,0.109489750322342,0.0635328332319707,0.0684341154337308,0.0589603656652742,0.0724987890517731,0.0842474052163775,0.0622771403203594,1.37185929648241
0.127545453686577,0.148415598413471,0.109233617071795,0.0633683097108364,0.0682918840038183,0.0587773121314542,0.0723463811983101,0.0841151679972723,0.0621125303866539,1.40201005025126
0.127314807449897,0.148223721391305,0.108978009676763,0.0632041834821085,0.0681499265577722,0.058594791534447,0.0721942687999206,0.0839831193060983,0.061948326803849,1.4321608040201
0.127084517546902,0.148032049313094,0.108722927400548,0.0630404537352013,0.0680082426576439,0.0584128025421738,0.0720424513886259,0.0838512589338073,0.0617845287206533,1.46231155778894
0.126854583646754,0.147840582071427,0.108468369505853,0.0628771196604088,0.0678668318658093,0.0582313438245173,0.0718909284967454,0.0837195866713933,0.0616211352867533,1.49246231155779
0.12662500541811,0.147649319558649,0.108214335254791,0.0627141804489081,0.0677256937449707,0.0580504140533287,0.0717396996568983,0.0835881023098938,0.0614581456528163,1.52261306532663
0.126395782529121,0.147458261666862,0.107960823908893,0.062551635292763,0.0675848278581575,0.0578700119024333,0.0715887644020053,0.08345680564039,0.0612955589704942,1.55276381909548
0.126166914647439,0.147267408287931,0.107707834729119,0.0623894833849271,0.0674442337687286,0.0576901360476368,0.0714381222652907,0.083325696454008,0.0611333743924269,1.58291457286432
0.125938401440221,0.147076759313478,0.107455366975867,0.0622277239192475,0.0673039110403729,0.0575107851667314,0.0712877727802843,0.0831947745419189,0.0609715910722456,1.61306532663317
0.125710242574128,0.146886314634887,0.107203419908983,0.0620663560904674,0.0671638592371114,0.0573319579395015,0.0711377154808232,0.08306403969534,0.0608102081645763,1.64321608040201
0.125482437715333,0.146696074143302,0.106951992787767,0.0619053790942302,0.0670240779232986,0.05715365304773,0.0709879499010535,0.082933491705535,0.0606492248250429,1.67336683417085
0.125254986529524,0.146506037729633,0.106701084870989,0.0617447921270821,0.0668845666636236,0.0569758691752036,0.0708384755754324,0.0828031303638151,0.0604886402102709,1.7035175879397
0.125027888681907,0.146316205284551,0.10645069541689,0.0615845943864756,0.0667453250231117,0.0567986050077191,0.0706892920387294,0.0826729554615394,0.0603284534778903,1.73366834170854
0.124801143837208,0.146126576698492,0.106200823683199,0.0614247850707726,0.0666063525671257,0.0566218592330883,0.070540398826029,0.0825429667901154,0.060168663786539,1.76381909547739
0.124574751659679,0.145937151861657,0.105951468927137,0.0612653633792475,0.0664676488613676,0.0564456305411443,0.0703917954727319,0.0824131641410003,0.0600092702958662,1.79396984924623
0.1243487118131,0.145747930664016,0.105702630405427,0.0611063285120903,0.0663292134718797,0.0562699176237466,0.0702434815145569,0.0822835473057009,0.0598502721665351,1.82412060301507
