"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.57044225192233,0.122523013983946,-12.8175287307909,1.3080338915384e-37
"eexp",0.0210472154051439,0.0150118755156571,1.40203769896653,0.160903989439182
"SMKC_102",-0.0708119022981577,0.164747666168833,-0.429820366775878,0.667326316330356
"SMKC_103",0.161672966230744,0.324801507011154,0.497759286028165,0.618653715678755
"SMKC_106",-0.114915046106697,0.0416822591763519,-2.75692940779691,0.00583469463521065
"SMKC_2022",-0.257657271468682,0.0814429274283867,-3.16365434795111,0.0015580171309297
"SMKC_2023",-0.466619488347805,0.0503370230573318,-9.26990632354925,1.86309480212862e-20
"SMKC_2024",-0.342081351994354,0.549298376178487,-0.622760537495561,0.533441894335581
"ALCEDWKY",0.0238920867004657,0.013713113876524,1.74228019365955,0.0814594274363977
"FVCDVTOT",0.00806171961402018,0.00827264676897978,0.974503062822587,0.329806819126211
"married2",0.10578241763753,0.0602217307815557,1.75654894445392,0.0789947218911809
"married3",-0.17271971553453,0.0780662535048022,-2.21247604157032,0.0269337898405253
"married4",0.264562276039788,0.0834517928912608,3.17024076863774,0.00152312672509948
"married5",0.221913196085618,0.0572280460851722,3.87770003112365,0.000105448619630234
"married6",-0.0307608861126747,0.0428046494513127,-0.718634225650255,0.472366319600551
"married7",0.477866706616221,0.325569482832199,1.46778716008379,0.142162046286418
"job1",0.492095206449938,0.0438288326152013,11.2276594444193,2.9827523952374e-29
"job2",-0.0335054283725291,0.0741633006298815,-0.451779088686208,0.651428135741094
"white1",0.277366889395135,0.0722194823514081,3.84061032237137,0.000122728801265279
"white2",0.282295269273685,0.0824738330537904,3.42284648137511,0.00061969065103974
"imi2",0.300416606258151,0.267254255470886,1.1240853984863,0.260976799078029
"imi3",1.05902445113879,1.42929668783504,0.740940953793782,0.458729242550682
"imi7",0.0758935633668402,0.0657411963712566,1.15442930089454,0.248324208172993
"INCDHH",-0.0328730021791728,0.0177049429791166,-1.85671324770417,0.0633519617161897
"EHG2DVR32",-0.184787722527603,0.0658267019053655,-2.80718488362458,0.00499765491824631
"EHG2DVR33",-0.0580304141972209,0.0609099468117083,-0.952724755721936,0.340729546944634
"EHG2DVR34",-0.0405861891021173,0.080760780742756,-0.502548250881759,0.615281920430607
"DHHE_SEX2",0.2905089883905,0.0321452146518889,9.03739457136989,1.60450351119338e-19
"DHH_AGE",-0.215490523754975,0.0237526977871159,-9.07225468392322,1.16579226870524e-19
"treediv",0.00321488004491349,0.018370704143388,0.175000371233489,0.861079341884229
"DistancetoLocation",0.00105828674455999,0.0159372113842481,0.0664035080569971,0.947056577343956
"ModeledSRich",-0.0221726895587092,0.0162650255919308,-1.36321270651484,0.172815483812172
"ndvi",0.0914335990721595,0.0349460607970392,2.61642076350724,0.00888569850973171
"YEAR",0.0169171337154646,0.0500631460568646,0.337915913159934,0.735426555265913
"bluedist",0.0108058325267856,0.0186978692590209,0.57791785668692,0.563319578887993
"greendist",-0.013975739901664,0.0181493962544227,-0.770038832462998,0.441276858019989
"PropBlue",-0.0110428912305004,0.0160865869733241,-0.686465764851955,0.492419445726264
"PropGreen",-0.00823739542798604,0.0174600922533021,-0.471784186960876,0.637080839023809
"area_m",0.0035160515144248,0.0101317605561625,0.347032630206228,0.728566804954376
