"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.97155887507615,0.106426690274386,-18.5250416976525,1.29702648451738e-76
"married2",0.145084495371535,0.0599306479349879,2.42087313203958,0.0154832799259669
"married3",-0.166294499846452,0.0779769802555918,-2.13261015368093,0.0329567196928724
"married4",0.305543108223796,0.0830494216911825,3.67905160568067,0.000234102898510546
"married5",0.259299659453158,0.05687545225856,4.5590786386078,5.13785313165279e-06
"married6",-0.00522032602456395,0.0425769520995408,-0.122609199746364,0.902416569071474
"married7",0.488377885577848,0.325238048567692,1.50160132779238,0.133200100238337
"job1",0.496814404985968,0.0436967779631563,11.3695889752985,5.92660092448012e-30
"job2",-0.0772340432513019,0.0737025913429285,-1.04791489476865,0.294677819153321
"white1",0.314766543205047,0.0717703324872942,4.38574731781786,1.15588241086697e-05
"white2",0.350798540702097,0.0814673408305553,4.30600210005291,1.66231478529924e-05
"imi2",0.295567385374354,0.266868867759126,1.10753790000388,0.268061435575483
"imi3",1.2186539807145,1.41568079774384,0.860825394154294,0.389334216620902
"imi7",0.0581207040590265,0.0655235076360117,0.887020645809923,0.375067785129376
"INCDHH",-0.0497302882757924,0.017558264473328,-2.83230090031595,0.00462143367577363
"EHG2DVR32",-0.221545388502607,0.0654628994086176,-3.38428927688837,0.000713627734941861
"EHG2DVR33",-0.127175578327717,0.0602388339129532,-2.11118924565322,0.0347560488340421
"EHG2DVR34",-0.115740103277547,0.0798468216601337,-1.4495267422189,0.14719053770729
"DHHE_SEX2",0.253395562618704,0.03166789674481,8.00165431448278,1.22758616027002e-15
"DHH_AGE",-0.202497574588234,0.023192049593585,-8.73133587314534,2.51682050711019e-18
"treediv",0.00437097490231264,0.0182320646877663,0.239741081285521,0.810530985230187
"DistancetoLocation",0.00296153301499165,0.0158861394938622,0.186422448080345,0.852113489960447
"ModeledSRich",-0.0224542820620786,0.0160950723562024,-1.39510289641075,0.162984812893515
"ndvi",0.08542875478983,0.0345375433176593,2.47350409391017,0.0133795271174732
"YEAR",0.00568347683425224,0.0488112284056248,0.116437897998021,0.907305501389287
"bluedist",0.0144157832632824,0.01863925814222,0.77340971155011,0.439279944303516
"greendist",-0.0142737144959275,0.0180959567307729,-0.788779212300747,0.430241061297044
"PropBlue",-0.0115974514884193,0.0160790688714668,-0.721276311528186,0.470739528501905
"PropGreen",-0.00989771034452981,0.0174282859276468,-0.567910716270087,0.570095594994671
"area_m",0.00524312442951592,0.010108272002185,0.518696413035045,0.603972463447692
