"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.78503169166169,0.162647117458125,-10.9748744371154,5.0475934497942e-28
"eexp",-0.00235607363210217,0.0185096712764165,-0.127288788488863,0.89871183361614
"SMKC_102",0.162169558489512,0.168067036321463,0.964909967111753,0.334589908732745
"SMKC_103",0.185001200246158,0.378889898430519,0.488271661536744,0.625357431306216
"SMKC_106",-0.0896391480296399,0.0439239617137331,-2.0407801239298,0.0412726870552541
"SMKC_2022",-0.207115051563647,0.0945285443197005,-2.19103185238072,0.0284494875325043
"SMKC_2023",-0.458342239042751,0.0565097925981755,-8.11084624397559,5.02684311751988e-16
"SMKC_2024",-0.765530961550447,0.630698245138268,-1.21378324333631,0.224830506729035
"ALCEDWKY",0.00273413485695427,0.0157605491448666,0.173479669510425,0.862274406970993
"FVCDVTOT",0.0223216859353715,0.00966373805971653,2.30983971186263,0.0208970298206209
"married2",0.138250899317133,0.0596318431021797,2.31840728250239,0.0204271966450485
"married3",-0.126714807871407,0.0789788579316286,-1.60441428491031,0.108622764331478
"married4",0.404384197055075,0.0910976346463136,4.43901972455263,9.03695352413723e-06
"married5",0.158112635345977,0.066701502528016,2.37045087971694,0.0177664045063496
"married6",-0.0151142203576523,0.0536324751364722,-0.281810979619959,0.77808845149981
"married7",0.457179670767678,0.419334116593397,1.09025155043843,0.275602350901276
"job1",0.606449118732908,0.0514089996009726,11.7965555338571,4.06616993974942e-32
"job2",-0.0128629189581208,0.0756639874684403,-0.170000543038866,0.865009709583527
"white1",0.159088715489384,0.120754674138999,1.31745389256121,0.187686526454926
"white2",0.336351059401431,0.122909423038268,2.73657666830563,0.00620821266497628
"imi2",-0.491608567782085,0.641393501851824,-0.766469517328626,0.44339698276615
"imi7",0.04338419485367,0.0834684097450482,0.519767837750663,0.603225398471574
"INCDHH",-0.0112054419520733,0.0214991704501305,-0.521203456573613,0.602225046487587
"EHG2DVR32",-0.126072068822623,0.0746469557943827,-1.68891105445602,0.0912364765001841
"EHG2DVR33",0.0644819084674539,0.0682778303839447,0.944404766596341,0.344962846615635
"EHG2DVR34",0.00896564614179996,0.0934837907388198,0.095905889897519,0.923595316684881
"DHHE_SEX2",0.30903544775687,0.0372994673783597,8.28525095605427,1.17860294681615e-16
"DHH_AGE",-0.26017004639037,0.028902839493287,-9.00153932802336,2.22574715249216e-19
"treediv",0.017926614434704,0.0217409713955729,0.824554437266514,0.409624597899718
"DistancetoLocation",0.0163238096653298,0.0181297192446269,0.900389545203112,0.367912982568587
"ModeledSRich",0.00145700011158394,0.0190095417679746,0.0766457250452269,0.938905382588147
"ndvi",0.0915019144471632,0.0415415650169854,2.20265929821734,0.0276187710481458
"YEAR",-0.0450288969568714,0.0603777567352438,-0.745786186696583,0.455796585586415
"bluedist",0.01992354020307,0.0213766457093144,0.932023689497215,0.351324282884087
"greendist",-0.00875553508544992,0.0209921975771394,-0.417085207648042,0.676616084276177
"PropBlue",-0.0179781973716078,0.0195943661167076,-0.917518702290566,0.35887089722604
"PropGreen",-0.0106120228140216,0.0236075463813666,-0.449518244826904,0.653057849676835
"area_m",-0.024051874825247,0.0206330561642108,-1.16569618353321,0.243737303763843
