"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.29830653558291,0.033284624811419,-39.0061940892751,0
"treediv",0.00673083908392089,0.0184531686996172,0.364752481998418,0.71529617861375
"DistancetoLocation",0.00457351836749538,0.01551924751527,0.294699750293648,0.768223253946378
"ModeledSRich",-0.0284936105299531,0.0158996182646044,-1.79209400224314,0.0731179094912147
"ndvi",0.0454972831364215,0.0209396920575039,2.17277708819587,0.029797098540533
"YEAR",-0.00877521365751,0.0336735036523015,-0.26059698890021,0.794403311979711
"bluedist",0.0308200119109672,0.0180501250288494,1.70746805696402,0.0877350900984911
"greendist",-0.0136632401959911,0.0176968014056402,-0.772073997035216,0.440070602117988
"PropBlue",-0.0213799203497792,0.0159498471167031,-1.34044672612502,0.180100153215048
"PropGreen",-0.0056107001580461,0.0170211310964516,-0.329631452002373,0.741678454412954
"area_m",0.00841025262705902,0.00987525123252673,0.851649485064,0.394408665415389
