"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.20536123337014,0.360224053406317,-6.12219315316679,9.22960417389911e-10
"eexp",-0.0510686231282324,0.0533427554941939,-0.957367549822036,0.338381771282406
"SMKC_102",0.740870945100042,0.41140535204746,1.80082962317557,0.0717297382410104
"SMKC_103",1.43920019100414,1.22835368203068,1.17164967391549,0.241337735942153
"SMKC_106",-0.28863563079691,0.14530840206416,-1.98636573451179,0.046992728495596
"SMKC_2022",-0.391160381637663,0.238741145670833,-1.63842885372168,0.101332264221263
"SMKC_2023",-0.72300437482255,0.152105845229986,-4.75329776925637,2.00125269645897e-06
"SMKC_2024",-7.89879542577594,72.4737548096717,-0.108988356495665,0.913211725489356
"ALCEDWKY",-0.0849661275415275,0.0593226975845,-1.43227012595812,0.152066529229446
"FVCDVTOT",-0.239891507742079,0.0644787881076941,-3.72047172073715,0.000198851008552084
"married2",-0.0784026848674098,0.247478998938496,-0.316805406534292,0.751391261551262
"married3",-0.0994685810251826,0.285745797842175,-0.348101640606179,0.727763852270249
"married4",0.258297112656927,0.296690341120733,0.870594949876773,0.383975354876681
"married5",0.633872600937356,0.183688042041513,3.45081037335083,0.000558906113003589
"married6",0.522298880441951,0.153662428343346,3.39900186449558,0.000676322553009444
"married7",0.0374764494655181,1.07253575568219,0.0349419115092167,0.972126060452097
"job1",-0.39757008407587,0.138988939667819,-2.86044403983551,0.00423048207431942
"job2",-0.30374185019026,0.285379012516491,-1.06434543841134,0.287172240976637
"white1",0.41140317362513,0.189906980364999,2.16634045170124,0.0302851807324102
"white2",0.0348829329471204,0.290714368038072,0.119990398763339,0.904490753682914
"imi2",-0.538498663795206,1.04314209415057,-0.516227527213064,0.605695506563258
"imi3",-5.44705695202955,72.463610100145,-0.0751695498540811,0.940079811485573
"imi7",0.162871833092003,0.162315262527348,1.0034289478142,0.315653942898563
"INCDHH",-0.273300625195797,0.0610076753801674,-4.47977444629274,7.4721957467186e-06
"EHG2DVR32",-0.412633557656266,0.211102516817098,-1.95465958377833,0.0506232634755473
"EHG2DVR33",-0.258636218237233,0.194899155080558,-1.32702585668127,0.184500129546296
"EHG2DVR34",-0.0992400426773746,0.222890211094019,-0.445241817441294,0.656145009538971
"DHHE_SEX2",0.25358517313142,0.112604294428771,2.25200268264927,0.0243221024887025
"DHH_AGE",-0.244742230914215,0.0834285952371392,-2.93355330050272,0.00335106111129796
"treerich",-0.108135888368321,0.075568444808497,-1.43096617433845,0.152439909763494
"DistancetoLocation",0.0947384036718556,0.0540168143528222,1.75386876858476,0.0794529961848447
"ModeledSDiv",-0.0243568188285283,0.060376811689697,-0.403413465316928,0.686644082569418
"ndvi500",0.0168394690809954,0.173838121745288,0.096868678238879,0.922830682942109
"YEAR",0.275699614412368,0.179002885232572,1.54019648372797,0.123512466763525
"bluedist",0.0486058919808066,0.0637728484202185,0.762172196865471,0.445957237660054
"greendist",0.163349554984229,0.0630033412766827,2.59271257165346,0.00952223149993445
"PropBlue",0.0558983372725041,0.0533458605327695,1.04784770016348,0.294708781566933
"PropGreen",0.0310159226738676,0.0656253565727812,0.47262101562023,0.636483586317293
"area_m",-0.0509979721608221,0.0825860664073854,-0.617513030700074,0.536896389031227
