"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.913593047471,0.288195851651395,-6.63990489976139,3.13885605336239e-11
"eexp",0.00148892970531495,0.0341794546572095,0.0435621258515571,0.965253442213267
"SMKC_102",0.30291419915709,0.325570783611548,0.930409651003911,0.352159023542295
"SMKC_103",-9.97331560493457,72.552299578377,-0.137463811111329,0.890664195702866
"SMKC_106",-0.247367969567128,0.0879219425526918,-2.81349527074973,0.00490061070100126
"SMKC_2022",-0.169345851262217,0.170300079047023,-0.994396786013572,0.320029732233536
"SMKC_2023",-0.574734620899769,0.10798536272142,-5.32233819858035,1.02441889636927e-07
"ALCEDWKY",-0.0503737178833935,0.0418831756462971,-1.20271963875898,0.229084831567117
"FVCDVTOT",-0.00155379723515557,0.0374546906791942,-0.0414847167865865,0.966909476603171
"married2",0.257342195600736,0.110892113066311,2.32065372806857,0.0203055399401964
"married3",0.19093971834979,0.175929555697794,1.08531916421014,0.277780320866304
"married4",0.261235404663526,0.186034162431492,1.40423350877679,0.160249326653472
"married5",0.251784550862861,0.137067430722363,1.83693930451548,0.0662188560946953
"married6",0.0409057709949795,0.105613705716754,0.387314986415543,0.698523032148318
"married7",0.841631883457122,0.746878726223351,1.12686551900186,0.259799343869396
"job1",0.819711944345543,0.11017981660168,7.43976500985613,1.00864562075812e-13
"job2",-0.0602122551323238,0.195049726153531,-0.30870207469519,0.757548165485444
"white1",0.15988113380348,0.194164216165693,0.82343254056166,0.410262064582948
"white2",0.306057671714159,0.228470174443638,1.33959573699044,0.180376810522073
"imi2",-0.172369700959583,1.14570441163958,-0.150448666522031,0.880410647843701
"imi7",0.0133100100532737,0.126560554384537,0.105167128241498,0.916243193905477
"INCDHH",0.031723428967047,0.0439204990561455,0.722292087949493,0.470114916314236
"EHG2DVR32",-0.0514459011315733,0.164713729920299,-0.312335232505916,0.754785766710268
"EHG2DVR33",0.139828183526118,0.152500257726862,0.91690457190282,0.359192648020206
"EHG2DVR34",0.167579756151572,0.168062094271391,0.997130000539917,0.318701412645539
"DHHE_SEX2",0.249985283145045,0.0758221109759459,3.29699714143215,0.000977244958471836
"DHH_AGE",-0.226279747518743,0.0583853593965941,-3.87562481172195,0.000106351448336706
"treediv",0.010830085725009,0.0428265341724592,0.252882609678314,0.800358928263988
"DistancetoLocation",0.0456877079715275,0.0353412288542673,1.29275946119262,0.196094265235271
"ModeledSRich",0.0189248609726182,0.0380217866288777,0.497737288290517,0.618669222369358
"ndvi",0.138884102023877,0.108046570878551,1.28540962378148,0.19864917996706
"YEAR",-0.087187982987235,0.121007550678698,-0.72051688095678,0.471206809875312
"bluedist",0.00809410040409409,0.0415879446337808,0.194626122434516,0.845685651356902
"greendist",0.0282597972403448,0.0428475507443609,0.659542885168623,0.509547216794222
"PropBlue",-0.0177108630660119,0.0399196285299076,-0.443663022884671,0.657286233348952
"PropGreen",0.00300131821443468,0.0487307119324152,0.0615898700309821,0.95088944417229
"area_m",-0.0742202671726098,0.0459793386207346,-1.61420910780869,0.106482077118233
