"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.9697072289255,0.106266180159266,-18.5355983058149,1.06597574765374e-76
"married2",0.14445414668046,0.0599400352562943,2.40997767289919,0.015953496794266
"married3",-0.166782519207556,0.077976790795024,-2.13887385601665,0.0324458859246969
"married4",0.305746350504972,0.0830467974827595,3.68161518291473,0.000231761041860264
"married5",0.259790107119003,0.056873081258799,4.56789225005828,4.92653157171425e-06
"married6",-0.00499575093697676,0.0425727980944474,-0.117346079200473,0.906585811315819
"married7",0.489429670503005,0.325243399182814,1.50481046420224,0.132372812674609
"job1",0.49771292197618,0.0436996542664125,11.389401823225,4.72220307475933e-30
"job2",-0.0764357560098798,0.0736966405587727,-1.03716743979561,0.299657829669152
"white1",0.313484055147654,0.0717543147039146,4.36885302913431,1.24900784021054e-05
"white2",0.342591991123118,0.0814795264598635,4.20463895665714,2.61499243501052e-05
"imi2",0.296840614910385,0.266867697347339,1.11231377143422,0.266003264742553
"imi3",1.21919183034255,1.41568714686469,0.861201454744211,0.389127098997455
"imi7",0.0591843614973879,0.0655177682700329,0.903332989815194,0.36634919276041
"INCDHH",-0.0503765953487501,0.0175530426123775,-2.86996371291363,0.00410518906987861
"EHG2DVR32",-0.221873030138852,0.0654529738397511,-3.38980824128885,0.000699415292595459
"EHG2DVR33",-0.126670677077647,0.060239374544385,-2.10278871644517,0.0354842428084624
"EHG2DVR34",-0.118082529476027,0.0798192164135629,-1.47937470175367,0.13904019761865
"DHHE_SEX2",0.253274052624339,0.0316675042927327,7.99791642192852,1.2654221482179e-15
"DHH_AGE",-0.202443998107103,0.023192292243205,-8.7289344228756,2.57083224424563e-18
"treerich",0.0151248487323827,0.019045190993409,0.794155791749054,0.427104741179114
"DistancetoLocation",0.00311438959243647,0.0158708584632818,0.196233215716832,0.844427631052171
"ModeledSDiv",-0.024814354123486,0.0159793307190192,-1.55290321977947,0.120446257474513
"ndvi",0.0815657280403816,0.034548577216434,2.36089977104998,0.0182306570889128
"YEAR",0.00402406319074135,0.0487833345988414,0.0824884814421219,0.934258277596592
"bluedist",0.0163928594555912,0.0185890365736641,0.881856323786877,0.37785450859028
"greendist",-0.0132250273347934,0.0180364819652026,-0.733237632499962,0.463413506417635
"PropBlue",-0.0120258186560185,0.0160788803199817,-0.747926374019569,0.454504568318522
"PropGreen",-0.0115365402925155,0.0175817687832828,-0.656164941918969,0.511718003220131
"area_m",0.00194506357924158,0.0111730842287893,0.174084750406678,0.861798857619029
