"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.44569690897874,0.137752550578767,-17.7542767716688,1.59714748154555e-70
"married2",0.262122758222842,0.0728626370665075,3.59749205870194,0.000321300302509732
"married3",0.125657599147135,0.0762936590378948,1.64702546360663,0.0995528120556889
"married4",0.729531469801519,0.0850310013866198,8.579594005773,9.52085837348157e-18
"married5",0.548543677908288,0.0620652333712863,8.83817957513819,9.72908117615813e-19
"married6",0.509758783171856,0.0504451955076236,10.1051998717067,5.23886339079838e-24
"married7",0.894749017526619,0.321686217278217,2.78143411022417,0.00541193153059903
"job1",-0.451999194654255,0.0453427916225901,-9.96849065704781,2.09386518883088e-23
"job2",-0.355346870930133,0.0722518518470004,-4.91816973331854,8.73571515953156e-07
"white1",0.264634224947472,0.100307225467607,2.63823691377977,0.00833383370310639
"white2",0.368921582241739,0.103612233923785,3.56059866939179,0.00037001024049222
"imi2",0.395149536492959,0.340652233013025,1.15997929324553,0.246057236809448
"imi3",-6.02530780675039,51.2222949194893,-0.117630571145259,0.906360380833202
"imi7",-0.0891219549099117,0.0854737551005499,-1.04268210522716,0.297095548431877
"INCDHH",-0.284604606276561,0.0195167186769407,-14.5826053542918,3.62417175124945e-48
"EHG2DVR32",-0.42792653672247,0.0613442645603969,-6.97581982258753,3.04092250863923e-12
"EHG2DVR33",-0.51617374233332,0.0565157161798144,-9.13327791319189,6.64559885422684e-20
"EHG2DVR34",-0.531216836094859,0.0891407393483807,-5.95930480247367,2.53313236386924e-09
"DHHE_SEX2",0.0566691496421707,0.0360637796282766,1.57135913723635,0.116099251933595
"DHH_AGE",-0.336194174187419,0.0261971175854383,-12.8332505700662,1.06787968798611e-37
"treerich",-0.057314271492949,0.0267239864781196,-2.1446752167711,0.0319788237537207
"DistancetoLocation",0.005788285685111,0.0181862897710166,0.318277436354048,0.750274498277667
"ModeledSDiv",-0.0752462970395484,0.0183570032015582,-4.09905125653413,4.14847164724478e-05
"ndvi500",-0.0162645825512571,0.0442611452426581,-0.367468633314567,0.713269484739607
"YEAR",0.242192414960492,0.0593119844608295,4.08336387935965,4.43884345171784e-05
"bluedist",0.0394108878012173,0.0204651770936767,1.92575356767347,0.0541351516984178
"greendist",-0.00764956583656577,0.0206269193582742,-0.370853529007339,0.710746629291296
"PropBlue",-0.0114620338521304,0.0192927150547172,-0.594112016873845,0.552437194021832
"PropGreen",-0.0385323461023539,0.0250460366106953,-1.53846082321462,0.12393598043125
"area_m",0.00495066431835955,0.0201510329282607,0.245677942961252,0.805931547939183
