"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.301223468489,0.0330741264150769,-39.3426405933985,0
"treerich",0.0165817115850286,0.0193984721090462,0.854794722585186,0.392664800323829
"DistancetoLocation",0.00433018118380227,0.0155070673656432,0.279239206337365,0.78006125747806
"ModeledSDiv",-0.0286879709731608,0.0159363267114017,-1.80016207578349,0.0718350501411066
"ndvi",0.0447510519803689,0.0209661565294245,2.13444232935893,0.0328065897106095
"YEAR",-0.00884102506669335,0.0337132051390643,-0.262242199465308,0.793134721000594
"bluedist",0.0331133952266583,0.0180045524022269,1.83916792191749,0.0658904912669019
"greendist",-0.0122470812307848,0.0176286003859691,-0.694727939974885,0.487225814876791
"PropBlue",-0.0218689942160676,0.0159503547134571,-1.37106632478944,0.170354281425747
"PropGreen",-0.00732558068663696,0.0171938173689611,-0.426059003037998,0.670064852592454
"area_m",0.00483805347742024,0.010967405063589,0.441130189809642,0.659118748682784
