"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.08530462218847,0.157034206832733,-13.2793017791956,3.05226914666162e-40
"married2",0.166390913401195,0.059354932209327,2.80332075545776,0.00505793384652922
"married3",-0.125629995943624,0.0789287430258153,-1.59168879583619,0.111454647055938
"married4",0.455601249750166,0.0904980258232745,5.03437777349827,4.79403439734211e-07
"married5",0.184939454087369,0.0664165005459318,2.7845407777766,0.00536035804439392
"married6",0.00725588005777021,0.0533528970952307,0.135997864273781,0.891822969341373
"married7",0.459600946219259,0.418305382064179,1.09872109211529,0.271889739610596
"job1",0.613600990343982,0.0512854952471859,11.9644158136047,5.45803657429328e-33
"job2",-0.0607743270808555,0.0751973914065746,-0.808197278443649,0.418977024213438
"white1",0.185781057772481,0.120531005832513,1.54135491103955,0.123230431405062
"white2",0.376076804774366,0.122081810270514,3.08053103030696,0.00206631822356104
"imi2",-0.478623348573236,0.641056999635196,-0.746615899749327,0.45529544806482
"imi7",0.02587229502412,0.083193805767558,0.310988237470548,0.755809563717966
"INCDHH",-0.010276061801924,0.00616097581402513,-1.66792763226422,0.0953300935480032
"EHG2DVR32",-0.154740891137541,0.0743112954179581,-2.08233338239109,0.0373120287415886
"EHG2DVR33",0.00826569524728844,0.0676854970467669,0.122119148236103,0.902804657278127
"EHG2DVR34",-0.0320125201008197,0.0925011404772329,-0.346077031436157,0.729284824374975
"DHHE_SEX2",0.288960173919912,0.0367717758679447,7.85820556933747,3.89675416622012e-15
"DHH_AGE",-0.253925909406434,0.0280632480049786,-9.04834356170695,1.45153446137246e-19
"treediv",0.0216033574354217,0.0215051256554987,1.00456783101371,0.3151049938242
"DistancetoLocation",0.0156461868620483,0.0180773036496451,0.865515519641974,0.386755901495592
"dist_ChaoEstimated_SpDiv",0.0251080088282834,0.0183989134026445,1.36464628528957,0.172364249780264
"ndvi",0.0863493607700143,0.0410817540797443,2.10189079566565,0.0355628430193844
"YEAR",-0.0254096203592208,0.058676414119925,-0.43304657826035,0.664980931705453
"bluedist",0.0240724453847262,0.0211908818261568,1.13598129526694,0.255964392622367
"greendist",-0.00829505619739492,0.0208675858178954,-0.397509145033985,0.690992044152049
"PropBlue",-0.0177119034350716,0.0194830957540609,-0.909090816913932,0.363302189539045
"PropGreen",-0.0149581903963078,0.0235259625739428,-0.635816296540205,0.524896164324562
"area_m",-0.022977016927847,0.0203921430208195,-1.12675832571341,0.259844674806251
