"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.00821494833249,0.298119584690226,-6.73627313153281,1.62500695692569e-11
"eexp",0.00136404340872557,0.0341772957642482,0.0399108056452042,0.968164236309027
"SMKC_102",0.301165034502764,0.325594725063874,0.924969022282787,0.354982021287928
"SMKC_103",-9.9632632597387,72.5278957593222,-0.13737146453002,0.890737185198146
"SMKC_106",-0.247104283237714,0.0879320261607551,-2.81017388119732,0.00495147409524681
"SMKC_2022",-0.170155339894312,0.170289641479622,-0.99921133438216,0.31769232634901
"SMKC_2023",-0.574200382146275,0.107992576201166,-5.31703569212637,1.05471385466863e-07
"ALCEDWKY",-0.0505133114110463,0.0418828893151226,-1.20606080996441,0.22779404424879
"FVCDVTOT",-0.00129070947469553,0.0374485123577822,-0.0344662416056511,0.972505361641788
"married2",0.2565164709848,0.110942468218455,2.31215759937571,0.0207689999346169
"married3",0.190058007870518,0.175919343555895,1.08037015162082,0.279977382016773
"married4",0.262178796149347,0.186017718523231,1.40942915669942,0.158708307652535
"married5",0.251300592869164,0.137061334531498,1.83349004829231,0.0667297271734382
"married6",0.0407760104046483,0.105625020716131,0.38604499320511,0.699463346951559
"married7",0.849446986351987,0.746461331113005,1.13796515766654,0.255135031587416
"job1",0.819900323695712,0.110185339282134,7.44110177485888,9.98489801280547e-14
"job2",-0.059745965385809,0.195061052790785,-0.30629366821828,0.759381059733734
"white1",0.161232652736761,0.19416974865932,0.830369580483165,0.40632985898001
"white2",0.308196968867161,0.228520015560762,1.34866509662569,0.177444561296066
"imi2",-0.172735639104656,1.14576825413586,-0.150759665823464,0.880165304531992
"imi7",0.0142672731803878,0.126592660757048,0.112702214291625,0.910266645686086
"INCDHH",0.00910141306235653,0.0127495215185967,0.713863108437525,0.475311831444244
"EHG2DVR32",-0.0494477253036429,0.164692754252293,-0.300242263408224,0.763992369714956
"EHG2DVR33",0.141226204401512,0.152497569596226,0.926088230621918,0.354400129851504
"EHG2DVR34",0.16926837264187,0.168058490915449,1.00719917047827,0.313839071633771
"DHHE_SEX2",0.25002087435331,0.0758277798520201,3.29722002729385,0.00097646972731814
"DHH_AGE",-0.225712443449947,0.0583686661030475,-3.86701390522547,0.000110176148013069
"treediv",0.0102511578999232,0.0429075126730501,0.238912891036955,0.81117312938202
"DistancetoLocation",0.0455351508168582,0.0353492406030569,1.28815075062519,0.197693491872163
"dist_ChaoEstimated_SpDiv",0.0113440692976255,0.0399236130079841,0.284144355756502,0.776299756215012
"ndvi",0.138896269459073,0.108288463892597,1.28265065793927,0.199614493878656
"YEAR",-0.0847583659397618,0.120904802059692,-0.70103390846226,0.48328185418894
"bluedist",0.0062988636047744,0.0415844929740737,0.15147145376286,0.879603827594869
"greendist",0.0264642579966762,0.0427119235762966,0.619598832850573,0.535521935361856
"PropBlue",-0.0174537415836882,0.0399319296644537,-0.43708735666799,0.662047996168303
"PropGreen",0.00350193328391472,0.0487458311315476,0.0718406723738948,0.942728704550994
"area_m",-0.0725044735777943,0.04574620756681,-1.58492861887852,0.112982553313065
