"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.70434323326678,0.0955327868811949,-17.8404010697009,3.43223582767335e-71
"eexp",0.0120614324177404,0.0116632534432993,1.03413961433462,0.301070899119174
"SMKC_102",0.0386373337132593,0.117404913075999,0.329094692044519,0.742084116132318
"SMKC_103",0.183959005122703,0.245532973748106,0.749223219653697,0.453722676287773
"SMKC_106",-0.100582525776236,0.0301315623314685,-3.33811186654568,0.000843497828151328
"SMKC_2022",-0.240714326760571,0.0615461577354776,-3.91111867283656,9.18696153814412e-05
"SMKC_2023",-0.466652811286136,0.0375173917468657,-12.4383063309597,1.6190044063138e-35
"SMKC_2024",-0.537307271161376,0.41050116755349,-1.30890558573469,0.190566334297997
"ALCEDWKY",0.0139742538422156,0.0104098192482769,1.34241080550257,0.179462833069025
"FVCDVTOT",0.0137699353894567,0.00632358773360237,2.17755109433934,0.0294394739263533
"married2",0.125603862075228,0.0419922558210772,2.99111966288279,0.00277956548888241
"married3",-0.149297064215812,0.0552558022932831,-2.70192555387003,0.00689391963091845
"married4",0.33160785900858,0.0612609902460426,5.41303458655733,6.19655155265471e-08
"married5",0.195269679815808,0.0432674410540333,4.51308593849937,6.38911179749505e-06
"married6",-0.024411354847534,0.033345882412774,-0.732065043154552,0.464128868860676
"married7",0.476887027543894,0.257270870778669,1.85363786463863,0.0637909866393811
"job1",0.541633860271678,0.0332855355711988,16.2723492645358,1.55091481473974e-59
"job2",-0.0318352307981224,0.0528147050825376,-0.602772101981276,0.546660308256669
"white1",0.243306973288464,0.0603633690222185,4.03070566188756,5.56096465640265e-05
"white2",0.315938463275228,0.0651010104365015,4.85305007029636,1.21576979358935e-06
"imi2",0.15025402722075,0.244120466873473,0.615491315189998,0.538230303048454
"imi3",1.06744038204304,1.42689745463671,0.748084859619299,0.454408973733038
"imi7",0.0728525094004443,0.0514342385657954,1.41642049016144,0.156652428221544
"INCDHH",-0.0215285226321726,0.0136243097013551,-1.5801551127417,0.114071348521154
"EHG2DVR32",-0.151844424872535,0.0492687199861099,-3.08196407203888,0.00205639655917735
"EHG2DVR33",-0.000589719198494836,0.0453571563623192,-0.0130016792451466,0.989626453130337
"EHG2DVR34",-0.0141197627154521,0.0610335664559602,-0.231344218195745,0.81704739709539
"DHHE_SEX2",0.300142209521029,0.0242859378546461,12.3586830913186,4.37261304928521e-35
"DHH_AGE",-0.238197827796636,0.0184504984897969,-12.9101025605546,3.94774905560115e-38
"treediv",0.00504449674956631,0.0148305870364122,0.340141407564044,0.733750040082558
"DistancetoLocation",0.00687896490775993,0.0119999649135885,0.573248751750126,0.566476279464738
"ModeledSRich",-0.0137947965281,0.012434149063532,-1.10942827350837,0.26724547094049
"ndvi",0.0899924460851641,0.0269432919823441,3.340068694803,0.000837576690976091
"YEAR",-0.0137341524028102,0.0384629194588136,-0.357075141358336,0.721035553720598
"bluedist",0.0134124580400966,0.0141362214516084,0.948800787113482,0.342721941488545
"greendist",-0.0111941684618818,0.0138226395886499,-0.809843039752956,0.418030392463819
"PropBlue",-0.0152071386797176,0.0127649488585004,-1.1913199847715,0.233527991319071
"PropGreen",-0.0103363910962846,0.0148753982675909,-0.694864830530594,0.487140014844607
"area_m",-0.00623863077247131,0.0107787831079047,-0.578788042213794,0.562732200633891
