"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.75034162724501,0.167192741044122,-10.4690049120201,1.19896694439423e-25
"eexp",-0.00360319671409586,0.0185511480079128,-0.194230390084697,0.845995488113173
"SMKC_102",0.162869114551306,0.168045364621576,0.96919730525191,0.332446755344571
"SMKC_103",0.183308976590802,0.378844046839883,0.483863949083715,0.628482427015556
"SMKC_106",-0.0892560006970727,0.0439226701972607,-2.03211690674123,0.0421418222110034
"SMKC_2022",-0.206809721419949,0.0945274242498004,-2.18782774481857,0.0286821520850214
"SMKC_2023",-0.458391936428255,0.056504696442209,-8.11245728745897,4.96062116254409e-16
"SMKC_2024",-0.764606902610518,0.630563859036976,-1.21257647683497,0.225291786961652
"ALCEDWKY",0.00377494417157279,0.0157699002108006,0.239376541456324,0.810813618515669
"FVCDVTOT",0.0213394665128704,0.00966772210585375,2.20729001922277,0.0272938041469163
"married2",0.139620088950652,0.0596140031707045,2.34206866716953,0.0191771862667168
"married3",-0.126586002314216,0.0789775027506721,-1.60281090064143,0.108976409472651
"married4",0.405896073313081,0.0911044499532414,4.45528262912957,8.3782747005114e-06
"married5",0.159482486582127,0.0667064231137218,2.39081154614211,0.0168111794427216
"married6",-0.0139788720817905,0.0536315581581907,-0.260646391077408,0.79436521094991
"married7",0.451557834514824,0.419555228241768,1.07627745793365,0.281803187049289
"job1",0.606760395009815,0.0514095291169939,11.8024888660037,3.78935248775475e-32
"job2",-0.0122941293473565,0.0756563373514817,-0.162499663316251,0.870912393387189
"white1",0.158035253252158,0.120760488598627,1.30866689168029,0.190647211385545
"white2",0.334265448959444,0.12293519693822,2.71903781247795,0.00654721230999654
"imi2",-0.486894174363256,0.641424105677333,-0.759083062288567,0.447802870578377
"imi7",0.0425270584129716,0.0834556075309639,0.509577003524815,0.610347838213286
"INCDHH",-0.00345417022514253,0.00623975300945718,-0.553574832194043,0.579869854188973
"EHG2DVR32",-0.126126413682244,0.0746374281318898,-1.68985476642321,0.0910557432104435
"EHG2DVR33",0.0646380537973841,0.0682730220214577,0.946758351740587,0.343761928765767
"EHG2DVR34",0.011109471094326,0.0935018457593601,0.118815527159943,0.905421506932195
"DHHE_SEX2",0.308795217127142,0.0373004000137681,8.27860336653661,1.24628290799661e-16
"DHH_AGE",-0.260346058432422,0.0288969925524269,-9.00945169155871,2.07089261629466e-19
"treediv",0.0168409670281004,0.0217150295524697,0.775544283161474,0.438018109016986
"DistancetoLocation",0.0152898315219653,0.0181379115484086,0.842976407794137,0.399241638431616
"dist_ChaoEstimated_SpDiv",0.0218283514980976,0.018645976346325,1.17067355941379,0.241730017088498
"ndvi",0.0899338184584311,0.0415436948340588,2.16480067114061,0.0304029534065157
"YEAR",-0.0440464373020891,0.0603762970004703,-0.729531943665674,0.465676335165103
"bluedist",0.0203500802537111,0.0213312006688846,0.954005382519107,0.340080917826968
"greendist",-0.00756494319038333,0.0209144464362846,-0.3617089849081,0.71756951208165
"PropBlue",-0.0181900124442711,0.0195722771636227,-0.929376397656953,0.352694055145
"PropGreen",-0.0116089209401472,0.023598434139564,-0.491936069634563,0.622764538557783
"area_m",-0.0245995902210301,0.0204848927002411,-1.20086497796205,0.22980358145372
