"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.40315156979398,0.164983176684342,-14.5660401144528,4.61900390788488e-48
"married2",0.264024020201854,0.102886190209716,2.56617549608638,0.0102826788462109
"married3",-0.0446132483443646,0.112337552492524,-0.397135662603415,0.691267422802044
"married4",0.818651587154817,0.112330222891654,7.2879013864722,3.1482026013034e-13
"married5",0.664123783400183,0.0810230128763435,8.1967302846879,2.47013830333296e-16
"married6",0.57904725217236,0.0646731843287255,8.95343654688684,3.4458395243876e-19
"married7",1.12057327582654,0.378682425580921,2.95913726153917,0.00308501656439727
"job1",-0.461449619104709,0.0586409583239716,-7.86906681427946,3.57296327268829e-15
"job2",-0.322169695845717,0.101335327104183,-3.1792436562078,0.00147659911524986
"white1",0.357775724762599,0.118326236251829,3.02363817269706,0.0024975494904665
"white2",0.219589962048843,0.134416032639661,1.63365900433554,0.10233047092822
"imi2",0.668529747935298,0.366272145618146,1.82522683183304,0.0679668063345609
"imi3",-5.11104130614312,31.0507786662312,-0.164602677474931,0.869256723645633
"imi7",-0.0389520978359275,0.106853706241267,-0.364536703555953,0.71545727098873
"INCDHH",-0.264295888939103,0.0254949458101985,-10.3665993607791,3.51822881926291e-25
"EHG2DVR32",-0.49526996568889,0.0818933727345045,-6.04774170548011,1.46890199758095e-09
"EHG2DVR33",-0.565750786297275,0.075317922638814,-7.51150279343637,5.84524238810881e-14
"EHG2DVR34",-0.531222219761955,0.117011510260977,-4.53991422362758,5.62771179413044e-06
"DHHE_SEX2",0.0498282723996973,0.0473877904434832,1.05150022681738,0.293028905281308
"DHH_AGE",-0.26138964639353,0.0332566445588418,-7.8597720804649,3.84833045887248e-15
"treediv",-0.0368705601870018,0.0294269041355947,-1.25295410000005,0.210222411528723
"DistancetoLocation",0.0181006384511574,0.0240630915280901,0.752215833531927,0.45192127331077
"ModeledSDiv",-0.0755830893284718,0.0241396994475581,-3.13107002399392,0.00174170625934826
"ndvi500",-0.05306845189552,0.058760083641031,-0.903137786864268,0.366452771423616
"YEAR",0.276856586359545,0.0774243015409353,3.57583576279558,0.000349110783530399
"bluedist",0.0127397954478505,0.0267637393239183,0.47600954760702,0.634067575955858
"greendist",0.00240085989582895,0.026550267012607,0.0904269585947642,0.927947934585546
"PropBlue",-0.0127730074739631,0.0237584695082327,-0.537619120185203,0.590840027270922
"PropGreen",-0.0463091798978342,0.0290946448989198,-1.59167365880288,0.111458049957136
"area_m",-0.000425547154136593,0.0196590839252536,-0.0216463369175583,0.982730070663654
