"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.83239610403014,0.120748146506497,-15.1753559540688,5.1497612748021e-52
"eexp",0.00321491794365878,0.0148777976333401,0.216088296325149,0.828918922389523
"SMKC_102",0.0239555155205195,0.157681794193092,0.151923154116221,0.879247545924116
"SMKC_103",-0.192440901527393,0.485571900493826,-0.396318035149235,0.691870424085663
"SMKC_106",-0.123261178746859,0.0408559774371679,-3.01696805409739,0.00255316717264197
"SMKC_2022",-0.196964006720646,0.0823257055744213,-2.39249703778844,0.0167341631757904
"SMKC_2023",-0.396801291664719,0.0499374174604452,-7.94597141470161,1.92674855566725e-15
"SMKC_2024",-0.458817390238846,0.614762622463288,-0.74633260623493,0.455466519334975
"FVCDVTOT",-0.0407588363794609,0.016980682134592,-2.40030618654769,0.0163813630791164
"married2",0.0731710961654089,0.0570532057474764,1.28250630629367,0.199665094161832
"married3",-0.0937613737312376,0.0780156395071674,-1.20182791967787,0.229430205845376
"married4",0.301421645289894,0.0830645693356985,3.62876311405075,0.000284782405711033
"married5",0.158179831514336,0.0592661603086619,2.66897384089885,0.00760833756360055
"married6",-0.0728500533354818,0.0453975664113573,-1.60471274330812,0.108557036189782
"married7",0.73171165513187,0.344168222349993,2.12602909744461,0.0335008368165436
"job1",0.610720653134418,0.0457335344874704,13.3538914054792,1.12419309406938e-40
"job2",-0.161801173555807,0.0808876664314675,-2.00031946394317,0.0454657785808174
"white1",0.263241756963847,0.0717803225570594,3.66732479858379,0.000245101379225356
"white2",0.357876949465461,0.0802564288897656,4.45916862257869,8.22781735857489e-06
"imi2",-0.0854494794598797,0.321957467508256,-0.265406111314031,0.79069662878258
"imi3",1.10875008311407,1.42475562317585,0.778203689866906,0.436448941884237
"imi7",0.055815093139134,0.060622107430511,0.920705259267221,0.357204329627168
"INCDHH",-0.0211234258648751,0.0188858661845204,-1.11847800140555,0.263362896831605
"EHG2DVR32",-0.160248515040138,0.0708747994754897,-2.26100837287809,0.0237587385874409
"EHG2DVR33",0.0349035626297073,0.0658163656164529,0.530317380833651,0.595891897919238
"EHG2DVR34",0.0146906013521051,0.0749688113052308,0.195956172924941,0.844644469816823
"DHHE_SEX2",0.329762010883226,0.0332789819520742,9.90901738995873,3.803685440219e-23
"DHH_AGE",-0.245483058320957,0.0253126387435242,-9.69804297403643,3.07336862806893e-22
"treediv",-0.000842562583974787,0.0205069688320313,-0.0410866467334133,0.967226819978257
"DistancetoLocation",0.0279821073467706,0.0160921978072557,1.73886175660567,0.0820590825622066
"ModeledSRich",-0.00209123401004246,0.0169622211678185,-0.123287745711631,0.901879244306933
"ndvi",0.104665024893858,0.0351539663395512,2.97733188576507,0.00290769060963059
"YEAR",0.010020463210355,0.0461892665788428,0.216943544519169,0.828252341992106
"bluedist",0.0256330453143,0.0191929749259355,1.33554310435023,0.181698657407544
"greendist",-0.00829049308668107,0.0191415099554957,-0.433115940485185,0.664930542782553
"PropBlue",-0.00595371483343708,0.0180456790320985,-0.32992467741707,0.741456876671561
"PropGreen",0.005058321927764,0.0205727562864988,0.245874780088831,0.805779167198908
"area_m",-0.00596448742653904,0.015092895021987,-0.395185113117801,0.692706278448406
