"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.69563548077555,0.0944232957662591,-17.9578086849777,4.16946051810332e-72
"eexp",0.00838567021229585,0.0098869864848926,0.848152288375151,0.396353164587308
"SMKC_102",0.0375957824626015,0.117411197442574,0.320206107096298,0.748812093944452
"SMKC_103",0.199230256487452,0.245416289529239,0.81180534865725,0.416903332491503
"SMKC_106",-0.0989568479371695,0.0301481976422379,-3.28234706138884,0.00102946812973171
"SMKC_2022",-0.234863856903041,0.0615444382974731,-3.81616703962483,0.000135540764560493
"SMKC_2023",-0.457799045151727,0.0376296866023172,-12.1659010873488,4.72205591796422e-34
"SMKC_2024",-0.517075586292079,0.410290839741363,-1.26026597770993,0.207573428901925
"ALCEDWKY",0.0103491155718136,0.0123343091957631,0.839051089733387,0.401440640779276
"FVCDVTOT",-0.0302689091361514,0.0126727191388675,-2.38850942757154,0.016916874291983
"married2",0.126772831647298,0.0419892597439175,3.01917281753608,0.00253465902200523
"married3",-0.153032862145044,0.0552653683082192,-2.76905532035121,0.00562190886958247
"married4",0.329987192965233,0.0612509318143276,5.38746404651502,7.14587643068909e-08
"married5",0.193027934569606,0.0432666579216179,4.46135532167278,8.14429221698213e-06
"married6",-0.0266814538817726,0.033353598736925,-0.79995727274353,0.423735553040428
"married7",0.464738001906938,0.257417149719148,1.80538865578298,0.0710138850932491
"job1",0.539344376927436,0.0332474401870734,16.222132407569,3.51766753679232e-59
"job2",-0.0239145750249828,0.0527950355642969,-0.45297014708624,0.650570238089236
"white1",0.244577408000631,0.0603340631340201,4.05372015899792,5.0409513844843e-05
"white2",0.318629583547471,0.0648902066748732,4.91028769786382,9.09428679677845e-07
"imi2",0.154910219906939,0.244097744041536,0.634623726307684,0.525673850054733
"imi3",1.10514885852246,1.42699712381572,0.774457663633791,0.438660194970459
"imi7",0.0730678811103069,0.0514251547895567,1.42085874917279,0.155357827301065
"INCDHH",-0.0208068405077802,0.0136738467794925,-1.52165230774602,0.128096223565713
"EHG2DVR32",-0.153334487501396,0.0492495416699976,-3.11341958324875,0.00184932899577231
"EHG2DVR33",-0.00138057274000197,0.0453209302476988,-0.0304621448071903,0.975698483428241
"EHG2DVR34",-0.00354833476043429,0.0609194530697759,-0.0582463331765323,0.953552414805184
"DHHE_SEX2",0.305656437165657,0.0243717095638323,12.5414442661524,4.42850210676904e-36
"DHH_AGE",-0.237718959684635,0.0184674319093243,-12.8723344345788,6.44251013218645e-38
"treediv",0.00726468647543994,0.0147860086240088,0.491321671735256,0.623198954264361
"DistancetoLocation",0.00647257949832135,0.0120026660826702,0.539261815145106,0.589706212715807
"ModeledSRich",-0.0105613035098908,0.0123253627291248,-0.85687567514215,0.391513597414001
"ndvi",0.0813804997977076,0.0267567669969256,3.04149226276323,0.00235408615436195
"YEAR",0.00175533887865785,0.0377154918944968,0.0465415878326111,0.962878587685207
"bluedist",0.0137635603314996,0.0141252995800087,0.974390684851661,0.329862592870289
"greendist",-0.0115696214039069,0.0138190070475019,-0.837225233631988,0.402465976191698
"PropBlue",-0.0154463643373945,0.0127629854596855,-1.21024695876877,0.226184143950897
"PropGreen",-0.010078460997687,0.0148743081996589,-0.677575108865777,0.498041132652728
"area_m",-0.00630383689458458,0.0107749076892597,-0.58504787942343,0.558515523154119
