"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.36314152651756,0.031751205982226,-42.9319606720019,0
"treediv",0.00590642433987876,0.0146404155792056,0.403432833441417,0.686629836768715
"DistancetoLocation",0.0131924644967617,0.0116218916273787,1.13513917697211,0.2563170089686
"ModeledSDiv",-0.0209370686092052,0.0121147405122585,-1.7282308760984,0.0839468402108027
"ndvi",0.0512247934142155,0.0160384525173205,3.19387380789363,0.00140377465646303
"YEAR",-0.00555183653947738,0.025762945510838,-0.215496963929913,0.829379878895601
"bluedist",0.0287485807620605,0.0136098227756639,2.11234056724579,0.0346572486862305
"greendist",-0.00209193574025121,0.0134056196380902,-0.156049164210751,0.875994268431522
"PropBlue",-0.0198138727086489,0.012632051763915,-1.56853954361157,0.116755268941748
"PropGreen",-0.00974706340805041,0.0145304324523445,-0.670803394187878,0.502345784928631
"area_m",-0.000580522795564171,0.0103935424773464,-0.0558541803075773,0.955457972628348
