"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.39733841340102,0.0388543664505511,-35.9634847007318,3.11552681882942e-283
"treediv",0.0263035290536642,0.0214231717222474,1.22780741314549,0.219519272171976
"DistancetoLocation",0.0188357194159087,0.0175610321843106,1.07258612239985,0.283456854014204
"dist_ChaoEstimated_SpDiv",0.0195678313248453,0.0180584982786573,1.08358020821543,0.278550970098023
"ndvi",0.0604677464013704,0.0243860236509539,2.47960664956564,0.0131527389768453
"YEAR",-0.00499402315468342,0.040105229580628,-0.124522991313225,0.900901197614607
"bluedist",0.033663527745033,0.0204372393007786,1.64716609956955,0.0995239097573168
"greendist",0.0105121193991003,0.0203222271306818,0.517272016078863,0.604966285905396
"PropBlue",-0.0163662929477818,0.0192850810546373,-0.848650462054779,0.396075818824707
"PropGreen",-0.00957080877074774,0.0229618929339972,-0.416812707831126,0.676815406627558
"area_m",-0.0222136409754824,0.0195096888907943,-1.13859534612897,0.254871970412946
