"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.89844396239645,0.258643807606582,-7.33999387019596,2.13603637213791e-13
"eexp",-0.0315603954205778,0.0255283917698022,-1.2362860812059,0.216352243014253
"SMKC_102",0.345512278508051,0.238124112779925,1.45097560458892,0.146786653401175
"SMKC_103",0.34594191754827,0.53937591723336,0.641374422726774,0.521279446620054
"SMKC_106",-0.199473592955802,0.0679129723372336,-2.93719426629248,0.00331196560693244
"SMKC_2022",-0.269909296719436,0.134129037443828,-2.01231069620157,0.0441871956111276
"SMKC_2023",-0.539820080016061,0.0790461198252644,-6.82917872767647,8.54021228797044e-12
"SMKC_2024",-1.00331434851096,0.844766856263904,-1.18768195161948,0.234958737041062
"ALCEDWKY",0.0125987103186821,0.0264254551283195,0.476764175205459,0.633530058740202
"FVCDVTOT",-0.120383179711826,0.0312417264262315,-3.8532819239704,0.000116545066608073
"married2",0.162588734647993,0.105728495754413,1.53779483466458,0.124098786957741
"married3",0.280428889285847,0.106059103811072,2.64408126421084,0.00819129875485728
"married4",0.530632804825582,0.132276972640376,4.01152819144284,6.03269714291888e-05
"married5",0.324339711256173,0.0983321377046574,3.2984100501337,0.000972340274146011
"married6",0.370389623815984,0.0817997810287319,4.52800263225504,5.95438401896557e-06
"married7",0.40680866370312,0.624168353271433,0.651761117927441,0.514555288237367
"job1",-0.477966561316208,0.0723348363762076,-6.60769534101582,3.90348944529667e-11
"job2",-0.284028141245534,0.104487581230663,-2.71829568547983,0.0065619168271073
"white1",0.0188414477274483,0.20339470833414,0.0926348963636522,0.926193619643628
"white2",0.442674941921545,0.19282403192065,2.29574569887488,0.0216904258580567
"imi2",-0.775830272352744,1.05088029544348,-0.738267027859096,0.460352198685194
"imi7",-0.16766413000808,0.145245908532397,-1.15434666423449,0.248358072299826
"INCDHH",-0.275673626673581,0.0313234723992081,-8.80086419411628,1.3576656625434e-18
"EHG2DVR32",-0.300288695177362,0.0938053713126323,-3.20118870567195,0.00136861868522683
"EHG2DVR33",-0.368661271194422,0.0870091561480446,-4.23703995665871,2.26485843223467e-05
"EHG2DVR34",-0.41045893846947,0.139864581001765,-2.9346882214897,0.00333882985033877
"DHHE_SEX2",0.124412348092262,0.056817644879099,2.18967801916106,0.0285475963097414
"DHH_AGE",-0.476375956400226,0.0434448696113954,-10.9650681579045,5.62581503320945e-28
"treerich",-0.0832401881600527,0.0406293703142161,-2.04876884668151,0.0404847234294861
"DistancetoLocation",-0.0175641520715082,0.028020373492474,-0.62683504473007,0.530767369050443
"ModeledSDiv",-0.0676245073664439,0.0280279686273895,-2.41275092981087,0.0158326348446246
"ndvi500",0.043092601669441,0.0668181688177922,0.644923415769609,0.51897681653051
"YEAR",0.244441544959783,0.0939614209884139,2.60150966629086,0.00928144494398692
"bluedist",0.0523509750263787,0.0317245492785069,1.65017238123052,0.0989076839739967
"greendist",-0.0210279807754004,0.0325911374125982,-0.645205489737587,0.518794029098193
"PropBlue",-0.016459233800441,0.0302924959980874,-0.543343599070879,0.586893250842238
"PropGreen",-0.0291640164854501,0.0399295810906997,-0.730386237191026,0.465154128542901
"area_m",-0.00529502458376817,0.0340598077136174,-0.155462550707565,0.876456675158625
